Brand,Car_Name,Selling_Price,Year,Kms_Driven,Fuel_Type,cc,Location,Ref
BMW,BMW Serie 4 430d Auto. Gran Coupe,25.490 €,2019,179.000 km,Diesel,258 cv,Castellón,https://www.coches.net/bmw-serie-4-430d-auto-gran-coupe-5p-diesel-2019-en-castellon-61928425-covo.aspx
SEAT,SEAT Arona 1.0 TSI FR Special Edition,20.900 €,2025,20.004 km,Gasolina,115 cv,Gipuzkoa,https://www.coches.net/seat-arona-10-tsi-85kw-115cv-fr-special-edition-5p-gasolina-2026-en-guipuzcoa-61946241-covo.aspx
RENAULT,RENAULT Austral Techno ETech Full Hybrid,28.868 €,2025,20.981 km,Híbrido,200 cv,Barcelona,https://www.coches.net/renault-austral-techno-etech-full-hybrid-147kw-200cv-5p-electrico-hibrido-2024-en-barcelona-61964242-covo.aspx
SKODA,SKODA Kamiq 1.5 TSI DSG MONTE CARLO,30.500 €,2025,2267 km,Gasolina,150 cv,Gipuzkoa,https://www.coches.net/skoda-kamiq-15-tsi-110kw-150cv-dsg-monte-carlo-5p-gasolina-2026-en-guipuzcoa-61965129-covo.aspx
CITROEN,CITROEN Berlingo Talla M BlueHDi 100 SS LIVE PACK BUSINE,17.990 €,2023,47.878 km,Diesel,102 cv,Murcia,https://www.coches.net/citroen-berlingo-talla-m-bluehdi-100-ss-live-pack-busine-4p-diesel-2021-en-murcia-61975179-covo.aspx
CITROEN,CITROEN C3 Aircross PureTech LIVE,9.290 €,2019,106.000 km,Gasolina,82 cv,Las Palmas,https://www.coches.net/citroen-c3-aircross-puretech-60kw-82cv-live-5p-gasolina-2019-en-las-palmas-61978705-covo.aspx
KIA,KIA Sportage 1.6 TGDi Drive 4x2,26.100 €,2024,32.055 km,Gasolina,150 cv,Sevilla,https://www.coches.net/kia-sportage-16-tgdi-110kw-150cv-drive-4x2-5p-gasolina-2024-en-sevilla-61991499-covo.aspx
BMW,BMW X1 sDrive18d,40.000 €,2023,36.120 km,Diesel,150 cv,Ciudad Real,https://www.coches.net/bmw-x1-sdrive18d-5p-diesel-2023-en-ciudad-real-62010636-covo.aspx
KIA,KIA EV6 GTLine 774kWh AWD Long Range,42.990 €,2024,8 km,Eléctrico,325 cv,Sevilla,https://www.coches.net/kia-ev6-gtline-774kwh-239kw-awd-long-range-5p-electrico-hibrido-2023-en-sevilla-62020860-covo.aspx
KIA,KIA e-Niro eNiro Emotion Long Range,34.420 €,2023,16.101 km,Eléctrico,204 cv,Sevilla,https://www.coches.net/kia-e-niro-eniro-150kw-emotion-long-range-5p-electrico-hibrido-2023-en-sevilla-62021263-covo.aspx
SEAT,SEAT Arona 1.0 TSI DSG FR XM,20.900 €,2024,17.268 km,Gasolina,115 cv,Gipuzkoa,https://www.coches.net/seat-arona-10-tsi-85kw-115cv-dsg-fr-xm-5p-gasolina-2025-en-guipuzcoa-62024245-covo.aspx
KIA,KIA e-Soul eSoul Drive Long Range,25.190 €,2020,18.762 km,Eléctrico,204 cv,Sevilla,https://www.coches.net/kia-e-soul-esoul-150kw-204cv-drive-long-range-5p-electrico-hibrido-2019-en-sevilla-62035197-covo.aspx
NISSAN,NISSAN Micra IGT 92 CV E6DF Acenta,13.990 €,2023,68.000 km,Gasolina,92 cv,Las Palmas,https://www.coches.net/nissan-micra-igt-68-kw-92-cv-e6df-acenta-5p-gasolina-2022-en-las-palmas-62036214-covo.aspx
RENAULT,RENAULT Clio Intens ETech Hibrido,15.990 €,2022,73.000 km,Híbrido,140 cv,Las Palmas,https://www.coches.net/renault-clio-intens-etech-hibrido-104-kw-140cv-5p-electrico-hibrido-2021-en-las-palmas-62036215-covo.aspx
OPEL,OPEL Corsa 1.2T XHL GS,14.500 €,2023,1700 km,Gasolina,100 cv,Navarra,https://www.coches.net/opel-corsa-12t-xhl-74kw-100cv-gs-5p-gasolina-2023-en-navarra-62045129-covo.aspx
SKODA,SKODA Fabia 1.0 TSI DSG Design,19.900 €,2025,15.597 km,Gasolina,115 cv,Gipuzkoa,https://www.coches.net/skoda-fabia-10-tsi-85kw-115cv-dsg-design-5p-gasolina-2025-en-guipuzcoa-62058066-covo.aspx
CITROEN,CITROEN C4 Cactus PureTech SS Feel Edition,7.990 €,2015,130.000 km,Gasolina,110 cv,Valencia,https://www.coches.net/citroen-c4-cactus-puretech-110cv-ss-feel-edition-5p-gasolina-2015-en-valencia-62058803-covo.aspx
RENAULT,RENAULT Austral Techno ETech Full Hybrid,28.435 €,2025,26.201 km,Híbrido,200 cv,Barcelona,https://www.coches.net/renault-austral-techno-etech-full-hybrid-147kw-200cv-5p-electrico-hibrido-2025-en-barcelona-62137665-covo.aspx
OPEL,OPEL Corsa 1.4 Turbo SS Color Edition,7.990 €,2019,120.000 km,Gasolina,100 cv,Valencia,https://www.coches.net/opel-corsa-14-turbo-ss-74kw-100cv-color-edition-5p-gasolina-2018-en-valencia-62154334-covo.aspx
BMW,BMW Serie 6 630i,13.490 €,2006,197.000 km,Gasolina,258 cv,Valencia,https://www.coches.net/bmw-serie-6-630i-2p-gasolina-2006-en-valencia-62162809-covo.aspx
AUDI,AUDI A5 RS 5 4.2 FSI quattro S tronic,25.990 €,2011,200.000 km,Gasolina,450 cv,A Coruña,https://www.coches.net/audi-a5-rs-5-42-fsi-quattro-s-tronic-2p-gasolina-2011-en-a-coruna-62170286-covo.aspx
SEAT,SEAT Alhambra 2.0 TDI 177 CV StartStop Style 4Kids,15.600 €,2014,189.000 km,Diesel,177 cv,Navarra,https://www.coches.net/seat-alhambra-20-tdi-177-cv-startstop-style-4kids-5p-diesel-2014-en-navarra-62172865-covo.aspx
VOLKSWAGEN,VOLKSWAGEN Polo Life 1.0 TSI DSG,17.990 €,2022,59.000 km,Gasolina,95 cv,Murcia,https://www.coches.net/volkswagen-polo-life-10-tsi-70kw-95cv-dsg-5p-gasolina-2023-en-murcia-62179859-covo.aspx
PORSCHE,PORSCHE Macan S Diesel,30.000 €,2015,200.000 km,Diesel,258 cv,Murcia,https://www.coches.net/porsche-macan-s-diesel-5p-diesel-2015-en-murcia-62181153-covo.aspx
LAND-ROVER,LAND-ROVER Discovery Sport 2.0L eD4 4x2 HSE,15.000 €,2016,150.000 km,Diesel,150 cv,Murcia,https://www.coches.net/land-rover-discovery-sport-20l-ed4-110kw-150cv-4x2-hse-5p-diesel-2017-en-murcia-62181217-covo.aspx
VOLKSWAGEN,VOLKSWAGEN Touran 1.6 TDI Advance Bluemotion Tech,11.500 €,2013,100.000 km,Diesel,105 cv,Murcia,https://www.coches.net/volkswagen-touran-16-tdi-105cv-advance-bluemotion-tech-5p-diesel-2014-en-murcia-62181241-covo.aspx
LAND-ROVER,LAND-ROVER Range Rover Sport 2.0 Si4 PHEV HSE Silver,53.900 €,2021,89.114 km,Híbrido enchufable,404 cv,Madrid,https://www.coches.net/land-rover-range-rover-sport-20-si4-phev-297kw-404cv-hse-silver-5p-electrico-hibrido-2022-en-madrid-62193109-covo.aspx
KIA,KIA Sportage 1.6 TGDi PHEV Drive 4x4,39.990 €,2025,31.970 km,Híbrido enchufable,252 cv,Sevilla,https://www.coches.net/kia-sportage-16-tgdi-phev-185kw-252cv-drive-4x4-5p-electrico-hibrido-2025-en-sevilla-62193752-covo.aspx
LAND-ROVER,LAND-ROVER Range Rover Evoque 2.0 D163 S AUTO 4WD MHEV,48.900 €,2024,18.814 km,Híbrido,163 cv,Madrid,https://www.coches.net/land-rover-range-rover-evoque-20-d163-s-auto-4wd-mhev-5p-electrico-hibrido-2025-en-madrid-62196798-covo.aspx
OPEL,OPEL Astra 1.6 CDTi SS Selective Pro Auto ST,10.490 €,2018,227.724 km,Diesel,136 cv,Bizkaia,https://www.coches.net/opel-astra-16-cdti-ss-100kw-selective-pro-auto-st-5p-diesel-2019-en-vizcaya-62201326-covo.aspx
MITSUBISHI,MITSUBISHI L200 DC 220 DID MPro Auto,22.990 €,2021,189.500 km,Diesel,150 cv,Bizkaia,https://www.coches.net/mitsubishi-l200-dc-220-did-mpro-auto-4p-diesel-2020-en-vizcaya-62207621-covo.aspx
OPEL,OPEL Grandland X PHEV 1.6 Turbo Ultimate Auto 4x2,25.290 €,2021,23.010 km,Híbrido enchufable,224 cv,Sevilla,https://www.coches.net/opel-grandland-x-phev-16-turbo-ultimate-auto-4x2-5p-electrico-hibrido-2021-en-sevilla-62212732-covo.aspx
RENAULT,RENAULT Austral Techno ETech Full Hybrid,34.160 €,2025,12.222 km,Híbrido,200 cv,Barcelona,https://www.coches.net/renault-austral-techno-etech-full-hybrid-147kw-200cv-5p-electrico-hibrido-2024-en-barcelona-62218715-covo.aspx
CITROEN,CITROEN C3 Aircross PureTech LIVE,9.290 €,2019,109.000 km,Gasolina,82 cv,Sta. C. Tenerife,https://www.coches.net/citroen-c3-aircross-puretech-60kw-82cv-live-5p-gasolina-2019-en-sta-c-tenerife-62219874-covo.aspx
CITROEN,CITROEN C3 Aircross PureTech LIVE,9.290 €,2019,105.000 km,Gasolina,82 cv,Sta. C. Tenerife,https://www.coches.net/citroen-c3-aircross-puretech-60kw-82cv-live-5p-gasolina-2019-en-sta-c-tenerife-62219876-covo.aspx
CITROEN,CITROEN C4 Picasso BlueHDi Feel Edition,9.990 €,2016,148.000 km,Diesel,120 cv,Bizkaia,https://www.coches.net/citroen-c4-picasso-bluehdi-120cv-feel-edition-5p-diesel-2015-en-vizcaya-62229209-covo.aspx
KIA,KIA Sportage 1.6 TGDi Drive 4x2,24.900 €,2024,30.210 km,Gasolina,150 cv,Sevilla,https://www.coches.net/kia-sportage-16-tgdi-110kw-150cv-drive-4x2-5p-gasolina-2024-en-sevilla-62229263-covo.aspx
NISSAN,NISSAN QASHQAI 1.2 DIGT ACENTA,8.888 €,2016,146.000 km,Gasolina,115 cv,Navarra,https://www.coches.net/nissan-qashqai-12-digt-acenta-5p-gasolina-2016-en-navarra-62231546-covo.aspx
FORD,FORD Focus 1.0 Ecoboost AutoSS Pow.Trend,8.750 €,2015,117.000 km,Gasolina,125 cv,Madrid,https://www.coches.net/ford-focus-10-ecoboost-autoss-125cv-powtrend-5p-gasolina-2015-en-madrid-62232541-covo.aspx
VOLKSWAGEN,VOLKSWAGEN T-Roc Advance RLine 1.0 TSI,17.590 €,2022,104.060 km,Gasolina,110 cv,Madrid,https://www.coches.net/volkswagen-t-roc-advance-rline-10-tsi-81kw-110cv-5p-gasolina-2022-en-madrid-62250128-covo.aspx
KIA,KIA e-Niro eNiro Emotion Long Range,26.350 €,2022,23.756 km,Eléctrico,204 cv,Sevilla,https://www.coches.net/kia-e-niro-eniro-150kw-emotion-long-range-5p-electrico-hibrido-2022-en-sevilla-62250255-covo.aspx
KIA,KIA XCeed 1.6 GDi PHEV eDrive,24.090 €,2022,27.754 km,Híbrido enchufable,141 cv,Sevilla,https://www.coches.net/kia-xceed-16-gdi-phev-104kw-141cv-edrive-5p-electrico-hibrido-2022-en-sevilla-62250544-covo.aspx
KIA,KIA Niro 1.6 GDi PHEV Drive,29.690 €,2023,15 km,Híbrido enchufable,183 cv,Huelva,https://www.coches.net/kia-niro-16-gdi-phev-135kw-183cv-drive-5p-electrico-hibrido-2024-en-huelva-62255989-covo.aspx
OPEL,OPEL Corsa-e 50kWh Elegancee,19.890 €,2021,17.726 km,Eléctrico,136 cv,Huelva,https://www.coches.net/opel-corsa-e-50kwh-elegancee-5p-electrico-hibrido-2021-en-huelva-62257570-covo.aspx
SUBARU,SUBARU WRX STI 2.5T Rally Edition AWD,50.000 €,2018,45.000 km,Gasolina,300 cv,Murcia,https://www.coches.net/subaru-wrx-sti-25t-rally-edition-awd-4p-gasolina-2018-en-murcia-62259628-covo.aspx
AUDI,AUDI Q5 3.0 TDI quattro S tronic,15.900 €,2012,360.600 km,Diesel,240 cv,A Coruña,https://www.coches.net/audi-q5-30-tdi-240cv-quattro-s-tronic-5p-diesel-2012-en-a-coruna-62260375-covo.aspx
VOLKSWAGEN,VOLKSWAGEN Golf 2.0 TSI DSG GTI BMT,15.000 €,2014,200.000 km,Gasolina,220 cv,Murcia,https://www.coches.net/volkswagen-golf-20-tsi-220cv-dsg-gti-bmt-3p-gasolina-2015-en-murcia-62266900-covo.aspx
FIAT,FIAT 500X Lounge 1.3 MultiJet 4x2,8.990 €,2016,140.000 km,Diesel,95 cv,Valencia,https://www.coches.net/fiat-500x-lounge-13-multijet-95cv-4x2-5p-diesel-2015-en-valencia-62269161-covo.aspx
CITROEN,CITROEN C4 Picasso BlueHDi SS Live Edition,9.490 €,2016,110.000 km,Diesel,99 cv,Valencia,https://www.coches.net/citroen-c4-picasso-bluehdi-100cv-ss-live-edition-5p-diesel-2015-en-valencia-62269165-covo.aspx
MAZDA,MAZDA CX-30 eSKYACTIVX 2.0 AT Zenith,22.990 €,2022,79.000 km,Híbrido,186 cv,Las Palmas,https://www.coches.net/mazda-cx-30-eskyactivx-20-137kw-at-zenith-5p-electrico-hibrido-2021-en-las-palmas-62271753-covo.aspx
VOLKSWAGEN,VOLKSWAGEN T-Cross Advance 1.0 TSI,16.990 €,2023,76.000 km,Gasolina,110 cv,Las Palmas,https://www.coches.net/volkswagen-t-cross-advance-10-tsi-81kw-110cv-5p-gasolina-2023-en-las-palmas-62271808-covo.aspx
KIA,KIA Stonic 1.0 TGDi Concept,13.990 €,2022,72.000 km,Gasolina,100 cv,Sta. C. Tenerife,https://www.coches.net/kia-stonic-10-tgdi-74kw-100cv-concept-5p-gasolina-2020-en-sta-c-tenerife-62272012-covo.aspx
MERCEDES-BENZ,MERCEDES-BENZ Clase E E 200 d,23.490 €,2017,150.595 km,Diesel,150 cv,Bizkaia,https://www.coches.net/mercedes-benz-clase-e-e-200-d-4p-diesel-2018-en-vizcaya-62273749-covo.aspx
MITSUBISHI,MITSUBISHI Eclipse Cross 2.4 PHEV Kaiteki Auto 4WD,20.990 €,2022,69.000 km,Híbrido enchufable,188 cv,Las Palmas,https://www.coches.net/mitsubishi-eclipse-cross-24-phev-kaiteki-auto-4wd-5p-electrico-hibrido-2021-en-las-palmas-62276545-covo.aspx
DS,DS DS 3 Crossback PureTech PERFORMANCE LINE,13.990 €,2022,74.000 km,Gasolina,130 cv,Las Palmas,https://www.coches.net/ds-ds-3-crossback-puretech-96kw-130cv-performance-line-5p-gasolina-2022-en-las-palmas-62276549-covo.aspx
NISSAN,NISSAN Micra IGT 100 CV E6D Tekna,14.390 €,2020,129.000 km,Gasolina,100 cv,Murcia,https://www.coches.net/nissan-micra-igt-74-kw-100-cv-e6d-tekna-5p-gasolina-2020-en-murcia-62278232-covo.aspx
FORD,FORD Puma Puma GenE Premium 43kWh FWD,28.740 €,2025,1 km,Eléctrico,168 cv,Huelva,https://www.coches.net/ford-puma-puma-gene-premium-43kwh-168cv-fwd-5p-electrico-hibrido-2025-en-huelva-62279394-covo.aspx
BMW,BMW Serie 1 118d Business Auto.,25.900 €,2020,81.650 km,Diesel,150 cv,A Coruña,https://www.coches.net/bmw-serie-1-118d-business-auto-5p-diesel-2021-en-a-coruna-62281896-covo.aspx
RENAULT,RENAULT Austral Techno Esprit Alpine ETech F Hybr,31.990 €,2025,8000 km,Híbrido,200 cv,Las Palmas,https://www.coches.net/renault-austral-techno-esprit-alpine-etech-f-hybr-147kw-5p-electrico-hibrido-2024-en-las-palmas-62282354-covo.aspx
VOLKSWAGEN,VOLKSWAGEN Tiguan Advance 1.5 TSI,19.490 €,2019,122.000 km,Gasolina,150 cv,Bizkaia,https://www.coches.net/volkswagen-tiguan-advance-15-tsi-110kw-150cv-5p-gasolina-2020-en-vizcaya-62309189-covo.aspx
PEUGEOT,PEUGEOT 308 Business Line PureTech 110 SS 6V MAN,10.490 €,2019,136.000 km,Gasolina,110 cv,Bizkaia,https://www.coches.net/peugeot-308-5p-business-line-puretech-110-ss-6v-man-5p-gasolina-2019-en-vizcaya-62309419-covo.aspx
DS,DS DS 7 Crossback BlueHDi DE Auto. Bastille,18.990 €,2021,138.700 km,Diesel,130 cv,Bizkaia,https://www.coches.net/ds-ds-7-crossback-bluehdi-de-96kw-130cv-auto-bastille-5p-diesel-2021-en-vizcaya-62309421-covo.aspx
MITSUBISHI,MITSUBISHI Outlander 2.4 PHEV Kaiteki Auto 4WD,19.490 €,2018,128.000 km,Híbrido enchufable,224 cv,Bizkaia,https://www.coches.net/mitsubishi-outlander-24-phev-kaiteki-auto-4wd-5p-electrico-hibrido-2019-en-vizcaya-62309866-covo.aspx
MINI,MINI MINI ONE D 5 PUERTAS,16.900 €,2018,84.895 km,Diesel,95 cv,Ciudad Real,https://www.coches.net/mini-mini-one-d-5-puertas-5p-diesel-2018-en-ciudad-real-62312446-covo.aspx
KIA,KIA Sportage 1.6 GDi Concept 4x2,11.990 €,2017,141.230 km,Gasolina,132 cv,Sevilla,https://www.coches.net/kia-sportage-16-gdi-97kw-132cv-concept-4x2-5p-gasolina-2017-en-sevilla-62314608-covo.aspx
FORD,FORD Kuga 1.5 EcoBoost 4x2 STLine,17.500 €,2018,50.000 km,Gasolina,150 cv,Murcia,https://www.coches.net/ford-kuga-15-ecoboost-110kw-4x2-stline-5p-gasolina-2019-en-murcia-62321587-covo.aspx
SEAT,SEAT Arona 1.0 TSI Style Ecomotive,15.340 €,2020,44.432 km,Gasolina,115 cv,Sevilla,https://www.coches.net/seat-arona-10-tsi-85kw-115cv-style-ecomotive-5p-gasolina-2020-en-sevilla-62323035-covo.aspx
MINI,MINI CLUBMAN Cooper,21.900 €,2022,59.500 km,Gasolina,136 cv,Murcia,https://www.coches.net/mini-clubman-cooper-5p-gasolina-2023-en-murcia-62323381-covo.aspx
BMW,BMW X4 xDrive20d,24.990 €,2015,130.000 km,Diesel,190 cv,Las Palmas,https://www.coches.net/bmw-x4-xdrive20d-5p-diesel-2015-en-las-palmas-62324600-covo.aspx
AUDI,AUDI A6 40 TDI S tronic,33.700 €,2022,133.000 km,Híbrido,204 cv,Murcia,https://www.coches.net/audi-a6-40-tdi-150kw-204cv-s-tronic-4p-electrico-hibrido-2022-en-murcia-62341639-covo.aspx
LYNK,LYNK & CO 01 1.5 PHEV More,38.900 €,2025,2500 km,Híbrido enchufable,276 cv,Asturias,https://www.coches.net/km-0/lynk--co/01/asturias/15-phev-more-electrico-hibrido-de-km0-62353265-kovn.aspx
LYNK,LYNK & CO 08 1.5 PHEV More,48.900 €,2025,5000 km,Híbrido enchufable,350 cv,Asturias,https://www.coches.net/km-0/lynk--co/08/asturias/15-phev-more-electrico-hibrido-de-km0-62353326-kovn.aspx
KIA,KIA e-Niro eNiro Drive Long Range,33.640 €,2023,10.536 km,Eléctrico,204 cv,Sevilla,https://www.coches.net/kia-e-niro-eniro-150kw-204cv-drive-long-range-5p-electrico-hibrido-2024-en-sevilla-62353437-covo.aspx
LAND-ROVER,LAND-ROVER Range Rover Velar 2.0D D240 RDynamic SE 4WD Auto,28.900 €,2017,92.900 km,Diesel,240 cv,Asturias,https://www.coches.net/land-rover-range-rover-velar-20d-d240-rdynamic-se-4wd-auto-5p-diesel-2018-en-asturias-62355735-covo.aspx
LAND-ROVER,LAND-ROVER Range Rover Velar 2.0 D180 RDynamic S 4WD Auto,30.900 €,2018,61.000 km,Diesel,180 cv,Asturias,https://www.coches.net/land-rover-range-rover-velar-20-d180-132kw-rdynamic-s-4wd-auto-5p-diesel-2019-en-asturias-62355810-covo.aspx
LYNK,LYNK & CO 01 1.5 PHEV 6.6kW,33.900 €,2024,500 km,Híbrido enchufable,261 cv,Asturias,https://www.coches.net/lynk--co-01-15-phev-66kw-5p-electrico-hibrido-2023-en-asturias-62356176-covo.aspx
LAND-ROVER,LAND-ROVER Discovery Sport 2.0D eD4 163 PS FWD Manual RDynamic SE,45.900 €,2023,20.000 km,Diesel,163 cv,Asturias,https://www.coches.net/land-rover-discovery-sport-20d-ed4-163-ps-fwd-manual-rdynamic-se-5p-diesel-2023-en-asturias-62356428-covo.aspx
MERCEDES-BENZ,MERCEDES-BENZ Clase GLE Coupé GLE 350 d 4MATIC,37.500 €,2018,200.000 km,Diesel,258 cv,Murcia,https://www.coches.net/mercedes-benz-clase-gle-coupe-gle-350-d-4matic-5p-diesel-2018-en-murcia-62358295-covo.aspx
KIA,KIA Sportage 1.6 TGDi PHEV Tech 4x4,36.570 €,2024,26.281 km,Híbrido enchufable,265 cv,Sevilla,https://www.coches.net/kia-sportage-16-tgdi-phev-198kw-265cv-tech-4x4-5p-electrico-hibrido-2024-en-sevilla-62393438-covo.aspx
KIA,KIA Sportage 1.6 TGDi PHEV Drive 4x4,35.690 €,2023,11.702 km,Híbrido enchufable,265 cv,Sevilla,https://www.coches.net/kia-sportage-16-tgdi-phev-198kw-265cv-drive-4x4-5p-electrico-hibrido-2023-en-sevilla-62393441-covo.aspx
KIA,KIA Sportage 1.6 TGDi PHEV Tech 4x4,32.990 €,2023,14.533 km,Híbrido enchufable,265 cv,Sevilla,https://www.coches.net/kia-sportage-16-tgdi-phev-198kw-265cv-tech-4x4-5p-electrico-hibrido-2023-en-sevilla-62393448-covo.aspx
AUDI,AUDI Q2 Advanced 35 TDI S tronic,34.900 €,2025,14.007 km,Diesel,150 cv,Jaén,https://www.coches.net/audi-q2-advanced-35-tdi-110kw-150cv-s-tronic-5p-diesel-2025-en-jaen-62395581-covo.aspx
FORD,FORD Focus 1.5 Ecoblue Active Sytle SIP,14.990 €,2021,142.000 km,Diesel,120 cv,Bizkaia,https://www.coches.net/ford-focus-15-ecoblue-88kw-active-sytle-sip-5p-diesel-2022-en-vizcaya-62399073-covo.aspx
VOLVO,VOLVO XC60 2.0 T6 AWD Recharge Ultimate Dark Auto,52.900 €,2023,16.000 km,Híbrido enchufable,350 cv,Asturias,https://www.coches.net/volvo-xc60-20-t6-awd-recharge-ultimate-dark-auto-5p-electrico-hibrido-2024-en-asturias-62400414-covo.aspx
VOLVO,VOLVO XC60 2.0 B4 D Core Auto,46.900 €,2024,10 km,Híbrido,197 cv,Asturias,https://www.coches.net/volvo-xc60-20-b4-d-core-auto-5p-electrico-hibrido-2024-en-asturias-62400608-covo.aspx
KIA,KIA XCeed 1.6 GDi PHEV eTech,26.380 €,2023,9232 km,Híbrido enchufable,141 cv,Sevilla,https://www.coches.net/kia-xceed-16-gdi-phev-104kw-141cv-etech-5p-electrico-hibrido-2023-en-sevilla-62402849-covo.aspx
VOLVO,VOLVO XC40 1.5 T2 Core Auto,29.900 €,2023,34.800 km,Gasolina,129 cv,Asturias,https://www.coches.net/volvo-xc40-15-t2-core-auto-5p-gasolina-2024-en-asturias-62403482-covo.aspx
OPEL,OPEL Corsa 1.5D DT GSLine,13.900 €,2022,57.500 km,Diesel,102 cv,Murcia,https://www.coches.net/opel-corsa-15d-dt-74kw-100cv-gsline-5p-diesel-2022-en-murcia-62403853-covo.aspx
PORSCHE,PORSCHE Panamera 4 EHybrid Sport Turismo,57.999 €,2018,154.500 km,Híbrido enchufable,462 cv,Alicante,https://www.coches.net/porsche-panamera-4-ehybrid-sport-turismo-5p-electrico-hibrido-2018-en-alicante-62404700-covo.aspx
KIA,KIA EV6 GT 774kWh AWD Long Range,56.950 €,2025,14.298 km,Eléctrico,585 cv,Madrid,https://www.coches.net/kia-ev6-gt-774kwh-430kw-awd-long-range-5p-electrico-hibrido-2024-en-madrid-62408557-covo.aspx
MERCEDES-BENZ,MERCEDES-BENZ Clase GLC GLC 300 de 4MATIC,36.990 €,2022,63.500 km,Híbrido enchufable,306 cv,Las Palmas,https://www.coches.net/mercedes-benz-clase-glc-glc-300-de-4matic-5p-electrico-hibrido-2022-en-las-palmas-62413460-covo.aspx
MERCEDES-BENZ,MERCEDES-BENZ GLC Coupé GLC 300 de 4MATIC,55.990 €,2024,41.000 km,Híbrido enchufable,333 cv,Las Palmas,https://www.coches.net/mercedes-benz-glc-coupe-glc-300-de-4matic-5p-electrico-hibrido-2024-en-las-palmas-62413464-covo.aspx
BMW,BMW Serie 1 116d,15.900 €,2017,112.150 km,Diesel,116 cv,Guadalajara,https://www.coches.net/bmw-serie-1-116d-5p-diesel-2017-en-guadalajara-62416130-covo.aspx
OPEL,OPEL Corsa 1.2T XHL GS,14.990 €,2024,31.000 km,Gasolina,100 cv,Las Palmas,https://www.coches.net/opel-corsa-12t-xhl-74kw-100cv-gs-5p-gasolina-2024-en-las-palmas-62418353-covo.aspx
MERCEDES-BENZ,MERCEDES-BENZ Clase A A 250 e,26.990 €,2022,44.650 km,Híbrido enchufable,218 cv,Las Palmas,https://www.coches.net/mercedes-benz-clase-a-a-250-e-5p-electrico-hibrido-2022-en-las-palmas-62418356-covo.aspx
VOLKSWAGEN,VOLKSWAGEN Golf Advance 1.6 TDI DSG,16.900 €,2017,90.000 km,Diesel,115 cv,Murcia,https://www.coches.net/volkswagen-golf-advance-16-tdi-85kw-115cv-dsg-5p-diesel-2018-en-murcia-62419378-covo.aspx
MINI,MINI COUNTRYMAN Cooper SD ALL4,18.300 €,2017,217.000 km,Diesel,190 cv,Murcia,https://www.coches.net/mini-countryman-cooper-sd-all4-5p-diesel-2017-en-murcia-62419478-covo.aspx
KIA,KIA XCeed 1.6 GDi PHEV eTech,17.990 €,2022,79.500 km,Híbrido enchufable,141 cv,Las Palmas,https://www.coches.net/kia-xceed-16-gdi-phev-104kw-141cv-etech-5p-electrico-hibrido-2021-en-las-palmas-62420946-covo.aspx
SEAT,SEAT León 1.5 eTSI DSG7 SS FR Go XL,13.590 €,2021,203.480 km,Híbrido,150 cv,Madrid,https://www.coches.net/seat-leon-15-etsi-110kw-dsg7-ss-fr-go-xl-5p-electrico-hibrido-2022-en-madrid-62427109-covo.aspx
MERCEDES-BENZ,MERCEDES-BENZ Clase C C 220 d Avantgarde,17.500 €,2016,180.000 km,Diesel,170 cv,Murcia,https://www.coches.net/mercedes-benz-clase-c-c-220-d-avantgarde-4p-diesel-2017-en-murcia-62431873-covo.aspx
RENAULT,RENAULT Arkana Zen TCe 103kW140CV EDC mild hybrid,19.990 €,2021,72.000 km,Híbrido,140 cv,Las Palmas,https://www.coches.net/renault-arkana-zen-tce-103kw140cv-edc-mild-hybrid-5p-electrico-hibrido-2021-en-las-palmas-62438308-covo.aspx
RENAULT,RENAULT Clio Intens ETech Hibrido,15.990 €,2021,66.000 km,Híbrido,140 cv,Las Palmas,https://www.coches.net/renault-clio-intens-etech-hibrido-104-kw-140cv-5p-electrico-hibrido-2021-en-las-palmas-62438309-covo.aspx
HYUNDAI,HYUNDAI i10 1.0 Klass,10.990 €,2023,73.000 km,Gasolina,67 cv,Sta. C. Tenerife,https://www.coches.net/hyundai-i10-10-klass-5p-gasolina-2023-en-sta-c-tenerife-62438615-covo.aspx
PEUGEOT,PEUGEOT 3008 Hybrid 225 eEAT8 Allure,19.990 €,2021,18.800 km,Híbrido enchufable,225 cv,Sta. C. Tenerife,https://www.coches.net/peugeot-3008-hybrid-225-eeat8-allure-5p-electrico-hibrido-2020-en-sta-c-tenerife-62451018-covo.aspx
FORD,FORD Puma 1.0 EcoBoost STLine MHEV,21.990 €,2024,1100 km,Híbrido,125 cv,Sta. C. Tenerife,https://www.coches.net/ford-puma-10-ecoboost-125cv-stline-mhev-5p-electrico-hibrido-2023-en-sta-c-tenerife-62451023-covo.aspx
VOLKSWAGEN,VOLKSWAGEN T-Roc Advance 1.5 TSI DSG,19.990 €,2022,71.000 km,Gasolina,150 cv,Sta. C. Tenerife,https://www.coches.net/volkswagen-t-roc-advance-15-tsi-110kw-150cv-dsg-5p-gasolina-2022-en-sta-c-tenerife-62451024-covo.aspx
