Car_Name,Real_Price,Predicted_Price,URL,Oportunidad_%
PORSCHE Panamera 4 EHybrid Sport Turismo,57999.0,59920.09,https://www.coches.net/porsche-panamera-4-ehybrid-sport-turismo-5p-electrico-hibrido-2018-en-alicante-62404700-covo.aspx,3.2060863873193615
MG ZS 1.5 Luxury,15990.0,16517.084,https://www.coches.net/mg-zs-15-luxury-5p-gasolina-2023-en-huelva-70507251-covo.aspx,3.1911443017037167
BMW Serie 5 520dA,28800.0,29748.998,https://www.coches.net/bmw-serie-5-520da-4p-electrico-hibrido-2022-en-almeria-70375301-covo.aspx,3.1900168381458753
OPEL Astra 1.5D DTH Elegance Auto,20490.0,21163.47,https://www.coches.net/opel-astra-15d-dth-96kw-130cv-elegance-auto-5p-diesel-2023-en-madrid-70448216-covo.aspx,3.1822318398161187
LEXUS UX 2.0 300h F Sport,35900.0,37079.152,https://www.coches.net/lexus-ux-20-300h-f-sport-5p-electrico-hibrido-2024-en-granada-70473884-covo.aspx,3.180095199637852
FORD Kuga Titanium 1.5T EcoBoost,24890.0,25704.156,https://www.coches.net/ford-kuga-titanium-15t-ecoboost-110kw-150cv-5p-gasolina-2024-en-madrid-70316381-covo.aspx,3.167410912388925
MG ZS 1.0T Luxury Auto,18490.0,19087.965,https://www.coches.net/mg-zs-10t-luxury-auto-5p-gasolina-2023-en-jaen-70457358-covo.aspx,3.132679930232544
MG ZS 1.0T Luxury Auto,18490.0,19087.965,https://www.coches.net/mg-zs-10t-luxury-auto-5p-gasolina-2023-en-jaen-70457367-covo.aspx,3.132679930232544
PEUGEOT 208 ALLURE 1.2L PureTech 110 SS,7490.0,7731.335,https://www.coches.net/peugeot-208-5p-allure-12l-puretech-110-ss-5p-gasolina-2015-en-valencia-70062645-covo.aspx,3.121517333770205
OPEL Corsa-e 50kWh Elegancee,19890.0,20528.965,https://www.coches.net/opel-corsa-e-50kwh-elegancee-5p-electrico-hibrido-2021-en-huelva-62257570-covo.aspx,3.1125039602010496
HYUNDAI ix35 1.7 CRDi BlueDrive Tecno 4x2,7999.0,8253.947,https://www.coches.net/hyundai-ix35-17-crdi-bluedrive-tecno-4x2-5p-diesel-2014-en-sevilla-70466815-covo.aspx,3.0887920339250563
SEAT León ST 1.6 TDI StSp Style Ed,12790.0,13195.764,https://www.coches.net/seat-leon-st-16-tdi-85kw-115cv-stsp-style-ed-5p-diesel-2020-en-madrid-70427002-covo.aspx,3.0749540683259644
CITROEN C4 PureTech 130 SS 6v Shine,13985.0,14428.2,https://www.coches.net/citroen-c4-puretech-130-ss-6v-shine-5p-gasolina-2021-en-las-palmas-70497383-covo.aspx,3.0717635554882925
KIA Sportage 1.7 CRDI VGT Drive 4x2,9990.0,10304.475,https://www.coches.net/kia-sportage-17-crdi-vgt-115cv-drive-4x2-5p-diesel-2015-en-valencia-70511619-covo.aspx,3.051825748484948
VOLKSWAGEN Golf R 2.0 TSI BMT 4Motion DSG,22000.0,22691.643,https://www.coches.net/volkswagen-golf-r-20-tsi-300cv-bmt-4motion-dsg-5p-gasolina-2015-en-murcia-70189465-covo.aspx,3.0480057833792573
DS DS 7 Crossback BlueHDi DE AT. PERF.LINE,18500.0,19080.135,https://www.coches.net/ds-ds-7-crossback-bluehdi-de-96kw-130cv-at-perfline-5p-diesel-2021-en-madrid-70468304-covo.aspx,3.040517128160844
KIA Sportage 1.6 TGDi MHEV Drive 4x2,28903.0,29806.537,https://www.coches.net/kia-sportage-16-tgdi-mhev-110kw-150cv-drive-4x2-5p-electrico-hibrido-2024-en-madrid-70457804-covo.aspx,3.0313387498167708
BMW Serie 8 M8 Competition,87500.0,90150.17,https://www.coches.net/bmw-serie-8-m8-competition-2p-gasolina-2021-en-murcia-70463110-covo.aspx,2.9397302521781796
LYNK & CO 01 1.5 PHEV More,38900.0,40073.996,https://www.coches.net/km-0/lynk--co/01/navarra/15-phev-more-electrico-hibrido-de-km0-70489433-kovn.aspx,2.9295708144591504
MITSUBISHI Eclipse Cross PHEV Kaiteki 4WD,33900.0,34917.566,https://www.coches.net/mitsubishi-eclipse-cross-phev-kaiteki-4wd-5p-electrico-hibrido-2023-en-jaen-61368409-covo.aspx,2.9141962369630168
HYUNDAI Kona 1.6T XLS,28990.0,29857.662,https://www.coches.net/hyundai-kona-16t-150cv-xls-5p-gasolina-2026-en-murcia-70414419-covo.aspx,2.9059948036003895
CITROEN C3 Aircross PureTech SS CSeries,11290.0,11627.37,https://www.coches.net/citroen-c3-aircross-puretech-81kw-110cv-ss-cseries-5p-gasolina-2021-en-madrid-70473858-covo.aspx,2.9015169706243524
VOLVO XC40 1.5 T5 Twin Business Plus Auto,23985.0,24693.203,https://www.coches.net/volvo-xc40-15-t5-twin-business-plus-auto-5p-electrico-hibrido-2020-en-las-palmas-70497376-covo.aspx,2.868008339845542
NISSAN Micra IGT 100 CV E6D Acenta,11790.0,12133.068,https://www.coches.net/nissan-micra-igt-74-kw-100-cv-e6d-acenta-5p-gasolina-2019-en-madrid-70255266-covo.aspx,2.8275482278142556
PEUGEOT 308 SW Style 1.6 BlueHDi 120 EAT6,8490.0,8736.529,https://www.coches.net/peugeot-308-sw-style-16-bluehdi-120-eat6-5p-diesel-2015-en-madrid-70281205-covo.aspx,2.8218218985791297
LYNK & CO 01 1.5 PHEV 6.6kW,33900.0,34880.734,https://www.coches.net/lynk--co-01-15-phev-66kw-5p-electrico-hibrido-2023-en-asturias-62356176-covo.aspx,2.8116792624151854
PORSCHE Macan Macan S,57990.0,59667.016,https://www.coches.net/porsche-macan-macan-s-5p-gasolina-2021-en-badajoz-70489677-covo.aspx,2.8106242744564955
NISSAN Micra IGT 92 CV E6DF Acenta,13990.0,14390.332,https://www.coches.net/nissan-micra-igt-68-kw-92-cv-e6df-acenta-5p-gasolina-2022-en-las-palmas-62036214-covo.aspx,2.7819513155126665
VOLVO V60 Cross Country 2.0 B4 D AWD Cross Country AUTO,27590.0,28378.85,https://www.coches.net/volvo-v60-cross-country-20-b4-d-awd-cross-country-auto-5p-electrico-hibrido-2022-en-madrid-70255121-covo.aspx,2.7797096085050685
VOLKSWAGEN Golf GTD 2.0 TDI DSG BMT,14500.0,14911.46,https://www.coches.net/volkswagen-golf-gtd-20-tdi-184cv-dsg-bmt-5p-diesel-2016-en-murcia-62650886-covo.aspx,2.759353960077502
BMW X2 sDrive20d,39900.0,41031.3,https://www.coches.net/bmw-x2-sdrive20d-5p-electrico-hibrido-2025-en-albacete-70505152-covo.aspx,2.7571652853057205
CITROEN C1 VTi SS City Edition,10985.0,11296.258,https://www.coches.net/citroen-c1-vti-53kw-72cv-ss-city-edition-5p-gasolina-2020-en-las-palmas-70497391-covo.aspx,2.755406415703209
TOYOTA Yaris 1.5 100H Active,15950.0,16400.861,https://www.coches.net/toyota-yaris-15-100h-active-5p-electrico-hibrido-2019-en-las-palmas-70376139-covo.aspx,2.749010061757189
JEEP Compass 1.4 Mair Longitude 4x2,14900.0,15319.539,https://www.coches.net/jeep-compass-14-mair-103kw-longitude-4x2-5p-gasolina-2019-en-malaga-70418959-covo.aspx,2.7385880266265357
LAND-ROVER Range Rover Evoque 1.5 P300e I3 S AUTO 4WD PHEV,44900.0,46153.254,https://www.coches.net/land-rover-range-rover-evoque-15-p300e-i3-s-auto-4wd-phev-5p-electrico-hibrido-2024-en-madrid-59042469-covo.aspx,2.71541830787425
LEXUS UX 2.0 250h Business,27500.0,28266.06,https://www.coches.net/lexus-ux-20-250h-business-5p-electrico-hibrido-2023-en-vizcaya-70432080-covo.aspx,2.71017797334936
KIA Sportage 1.6 MHEV Drive 4x2,18990.0,19518.316,https://www.coches.net/kia-sportage-16-mhev-drive-100kw-136cv-4x2-5p-electrico-hibrido-2021-en-cadiz-62635856-covo.aspx,2.7067724246996363
MITSUBISHI Eclipse Cross 2.4 PHEV Kaiteki Auto 4WD,26900.0,27644.592,https://www.coches.net/mitsubishi-eclipse-cross-24-phev-kaiteki-auto-4wd-5p-electrico-hibrido-2021-en-madrid-70473954-covo.aspx,2.693444715501895
MERCEDES-BENZ Clase GLA GLA 200 d Urban,19950.0,20501.947,https://www.coches.net/mercedes-benz-clase-gla-gla-200-d-urban-5p-diesel-2016-en-alicante-70333557-covo.aspx,2.692169960608734
KIA Sportage 1.6 MHEV Drive Plus 4x2,18900.0,19419.566,https://www.coches.net/kia-sportage-16-mhev-drive-plus-100kw-136cv-4x2-5p-electrico-hibrido-2021-en-asturias-70193691-covo.aspx,2.67547892358082
FIAT 500C Sport 1.0 Hybrid 70 CV,10500.0,10787.156,https://www.coches.net/fiat-500c-sport-10-hybrid-51kw-70-cv-2p-electrico-hibrido-2021-en-madrid-70487916-covo.aspx,2.662019936904131
LYNK & CO 01 1.5 PHEV More,38900.0,39963.02,https://www.coches.net/km-0/lynk--co/01/asturias/15-phev-more-electrico-hibrido-de-km0-62353265-kovn.aspx,2.660008036726923
PORSCHE Cayenne Coupé Turbo,85000.0,87275.18,https://www.coches.net/porsche-cayenne-coupe-turbo-5p-gasolina-2021-en-murcia-70412310-covo.aspx,2.606903469745434
SEAT Ibiza 1.0 TSI FR XS,19400.0,19918.748,https://www.coches.net/seat-ibiza-10-tsi-85kw-115cv-fr-xs-5p-gasolina-2025-en-barcelona-70486140-covo.aspx,2.6043205409005865
CUPRA Formentor 2.0 TDI 150 CV 4Drive DSG,19490.0,20008.504,https://www.coches.net/cupra-formentor-20-tdi-110kw-150-cv-4drive-dsg-5p-diesel-2022-en-madrid-70426673-covo.aspx,2.5914176726028795
PORSCHE Panamera 4 EHybrid Sport Turismo,66900.0,68651.7,https://www.coches.net/porsche-panamera-4-ehybrid-sport-turismo-5p-electrico-hibrido-2018-en-lugo-70494902-covo.aspx,2.551579997673947
BMW Serie 3 316d,11000.0,11285.919,https://www.coches.net/bmw-serie-3-316d-4p-diesel-2015-en-murcia-60935283-covo.aspx,2.5334130671854043
BMW Serie 5 M5,79990.0,82065.375,https://www.coches.net/bmw-serie-5-m5-4p-gasolina-2019-en-las-palmas-62537295-covo.aspx,2.5289289179510845
CUPRA Formentor 1.4 eHybrid 245 CV VZ DSG,27985.0,28706.664,https://www.coches.net/cupra-formentor-14-ehybrid-180kw-245-cv-vz-dsg-5p-electrico-hibrido-2022-en-sta-c-tenerife-70372156-covo.aspx,2.5139252019280147
CITROEN C5 Aircross PureTech SS Feel,14112.0,14471.009,https://www.coches.net/citroen-c5-aircross-puretech-96kw-130cv-ss-feel-5p-gasolina-2021-en-barcelona-62569659-covo.aspx,2.480882945312331
VOLVO V40 Cross Country 2.0 D3 Cross Country,14500.0,14863.0205,https://www.coches.net/volvo-v40-cross-country-20-d3-cross-country-5p-diesel-2018-en-pontevedra-70409111-covo.aspx,2.4424410073422447
KIA XCeed 1.6 GDi PHEV eDrive,22990.0,23562.742,https://www.coches.net/kia-xceed-16-gdi-phev-104kw-141cv-edrive-5p-electrico-hibrido-2022-en-sevilla-59612247-covo.aspx,2.430711090171155
VOLKSWAGEN T-Cross Advance 1.0 TSI,13985.0,14330.446,https://www.coches.net/volkswagen-t-cross-advance-10-tsi-70kw-95cv-5p-gasolina-2021-en-sta-c-tenerife-70430307-covo.aspx,2.4105759310940424
PEUGEOT 2008 Active Pack Puretech 100 SS BVM6,13990.0,14334.916,https://www.coches.net/peugeot-2008-active-pack-puretech-100-ss-bvm6-5p-gasolina-2021-en-guipuzcoa-70290411-covo.aspx,2.4061251230843834
MITSUBISHI Colt 100T Motion,17500.0,17925.99,https://www.coches.net/mitsubishi-colt-100t-motion-5p-gasolina-2025-en-jaen-70312089-covo.aspx,2.376383278164005
MERCEDES-BENZ Clase C C Cabrio 220 d,30590.0,31334.037,https://www.coches.net/mercedes-benz-clase-c-c-cabrio-220-d-2p-diesel-2017-en-granada-60654728-covo.aspx,2.374533185040454
VOLKSWAGEN Polo Life 1.0 TSI,16590.0,16989.479,https://www.coches.net/volkswagen-polo-life-10-tsi-70kw-95cv-5p-gasolina-2023-en-madrid-70418669-covo.aspx,2.35132888427155
BMW Serie 1 116d,22490.0,23029.184,https://www.coches.net/bmw-serie-1-116d-5p-diesel-2023-en-madrid-70235125-covo.aspx,2.3413057243433135
FIAT 500C Dolcevita 1.0 Hybrid 70 CV,11990.0,12275.035,https://www.coches.net/fiat-500c-dolcevita-10-hybrid-51kw-70-cv-2p-electrico-hibrido-2022-en-las-palmas-61927784-covo.aspx,2.322072015450567
HYUNDAI i40 1.7 CRDi BlueDrive Klass,11000.0,11261.35,https://www.coches.net/hyundai-i40-17-crdi-115cv-bluedrive-klass-4p-diesel-2014-en-murcia-61206874-covo.aspx,2.320766324112948
BMW Serie 4 420i Gran Coupe,23900.0,24467.438,https://www.coches.net/bmw-serie-4-420i-gran-coupe-5p-gasolina-2019-en-sta-c-tenerife-70465941-covo.aspx,2.3191537732547594
SEAT León ST 1.5 EcoTSI DSG SS Xcellence Ed,16990.0,17385.19,https://www.coches.net/seat-leon-st-15-ecotsi-110kw-dsg-ss-xcellence-ed-5p-gasolina-2019-en-madrid-70351134-covo.aspx,2.2731386056535867
RENAULT Arkana Intens TCe 103kW140CV EDC mild hybrid,18990.0,19430.752,https://www.coches.net/renault-arkana-intens-tce-103kw140cv-edc-mild-hybrid-5p-electrico-hibrido-2021-en-murcia-70164988-covo.aspx,2.268321649045162
MINI COUNTRYMAN Cooper D,21900.0,22406.352,https://www.coches.net/mini-countryman-cooper-d-5p-diesel-2022-en-madrid-70379725-covo.aspx,2.259857260061234
MAZDA CX-30 2.5L eSKYACT G MHEV PrimeLine AT,24900.0,25475.316,https://www.coches.net/mazda-cx-30-25l-eskyact-g-mhev-103kw-primeline-at-5p-electrico-hibrido-2025-en-lugo-70495190-covo.aspx,2.2583287959040006
MERCEDES-BENZ Clase C C 220 d,42890.0,43876.207,https://www.coches.net/mercedes-benz-clase-c-c-220-d-4p-electrico-hibrido-2024-en-malaga-70314016-covo.aspx,2.2477034775307554
HYUNDAI Kona 1.0 TGDI Maxx 4X2,18590.0,19015.06,https://www.coches.net/hyundai-kona-10-tgdi-maxx-4x2-5p-gasolina-2020-en-murcia-70266723-covo.aspx,2.235388868876654
BMW X5 xDrive45e,52300.0,53493.402,https://www.coches.net/bmw-x5-xdrive45e-5p-electrico-hibrido-2023-en-madrid-70364546-covo.aspx,2.230933706704923
MG ZS 1.5 Comfort,16790.0,17170.248,https://www.coches.net/mg-zs-15-comfort-5p-gasolina-2024-en-huelva-70430984-covo.aspx,2.2145751525366313
MG ZS 1.5 Comfort,16790.0,17168.129,https://www.coches.net/mg-zs-15-comfort-5p-gasolina-2024-en-huelva-70429372-covo.aspx,2.202505050578595
SEAT León ST 1.5 EcoTSI DSG SS FR Fas Ed Pl,16990.0,17371.717,https://www.coches.net/seat-leon-st-15-ecotsi-110kw-dsg-ss-fr-fas-ed-pl-5p-gasolina-2020-en-barcelona-70212199-covo.aspx,2.197346418539744
VOLVO S60 B4G FWD Core Auto,29950.0,30610.021,https://www.coches.net/volvo-s60-b4g-fwd-core-auto-4p-electrico-hibrido-2024-en-madrid-70255120-covo.aspx,2.156226792300392
VOLVO XC40 1.5 T5 Twin RDesign Auto,27990.0,28601.586,https://www.coches.net/volvo-xc40-15-t5-twin-rdesign-auto-5p-electrico-hibrido-2020-en-valencia-70124836-covo.aspx,2.138293795443489
MERCEDES-BENZ GLE GLE 300 d 4MATIC,53900.0,55074.883,https://www.coches.net/mercedes-benz-gle-gle-300-d-4matic-5p-electrico-hibrido-2022-en-murcia-70488878-covo.aspx,2.133246141439532
LAND-ROVER Discovery 3.0D I6 350 PS AWD Auto MHEV Dynamic SE,93900.0,95945.08,https://www.coches.net/land-rover-discovery-30d-i6-350-ps-awd-auto-mhev-dynamic-se-5p-electrico-hibrido-2026-en-madrid-70325624-covo.aspx,2.13150915603572
TOYOTA Rav4 2.5l 220H Advance,29900.0,30551.146,https://www.coches.net/toyota-rav4-25l-220h-advance-5p-electrico-hibrido-2020-en-valladolid-70421684-covo.aspx,2.131332402559821
MERCEDES-BENZ CLA CLA 250 e Shooting Brake,38990.0,39833.61,https://www.coches.net/mercedes-benz-cla-cla-250-e-shooting-brake-5p-electrico-hibrido-2025-en-jaen-70500622-covo.aspx,2.117833126940935
OPEL Astra 1.6 CDTi SS Selective Pro Auto ST,10490.0,10714.213,https://www.coches.net/opel-astra-16-cdti-ss-100kw-selective-pro-auto-st-5p-diesel-2019-en-vizcaya-62201326-covo.aspx,2.0926678694352585
LAND-ROVER Range Rover Sport 3.0 I6 PHEV 460 PS AWD Auto S,95900.0,97941.72,https://www.coches.net/land-rover-range-rover-sport-30-i6-phev-460-ps-awd-auto-s-5p-electrico-hibrido-2025-en-madrid-70324986-covo.aspx,2.084626220631849
MERCEDES-BENZ GLC GLC 300 e 4MATIC,36990.0,37775.38,https://www.coches.net/mercedes-benz-glc-glc-300-e-4matic-5p-electrico-hibrido-2023-en-las-palmas-62474068-covo.aspx,2.0790761839851664
VOLKSWAGEN T-Cross Advance 1.0 TSI,16990.0,17348.586,https://www.coches.net/volkswagen-t-cross-advance-10-tsi-81kw-110cv-5p-gasolina-2023-en-las-palmas-62271808-covo.aspx,2.0669461983347888
RENAULT Clio Serie limitada Limited TCe,13490.0,13771.979,https://www.coches.net/renault-clio-serie-limitada-limited-tce-67-kw-91cv-5p-gasolina-2021-en-madrid-70347929-covo.aspx,2.047480071981533
BMW X1 sDrive18d,23900.0,24392.145,https://www.coches.net/bmw-x1-sdrive18d-5p-diesel-2020-en-madrid-70355310-covo.aspx,2.0176353523138935
MITSUBISHI Space Star 120 MPI Kaiteki,13985.0,14269.261,https://www.coches.net/mitsubishi-space-star-120-mpi-kaiteki-5p-gasolina-2024-en-sta-c-tenerife-70497344-covo.aspx,1.9921196151884348
LAND-ROVER Range Rover Evoque 2.0 D204 Dynamic SE AUTO 4WD MHEV,44900.0,45810.844,https://www.coches.net/land-rover-range-rover-evoque-20-d204-dynamic-se-auto-4wd-mhev-5p-electrico-hibrido-2024-en-sta-c-tenerife-61887290-covo.aspx,1.9882710630056883
VOLKSWAGEN T-Roc R 2.0 TSI 4Motion DSG,42900.0,43760.65,https://www.coches.net/volkswagen-t-roc-r-20-tsi-221kw-300cv-4motion-dsg-5p-gasolina-2024-en-barcelona-70490177-covo.aspx,1.9667177435206395
SEAT Ibiza 1.0 MPI Reference Plus,12499.0,12749.428,https://www.coches.net/seat-ibiza-10-mpi-59kw-80cv-reference-plus-5p-gasolina-2022-en-alicante-70438553-covo.aspx,1.9642272546852975
TOYOTA Yaris 1.5 120H Style Plus,18990.0,19368.26,https://www.coches.net/toyota-yaris-15-120h-style-plus-5p-electrico-hibrido-2020-en-sta-c-tenerife-70119610-covo.aspx,1.952987879150297
MAZDA CX-30 eSKYACTIVG 2.0 2WD Homura,24790.0,25283.271,https://www.coches.net/mazda-cx-30-eskyactivg-20-110-kw-2wd-homura-5p-electrico-hibrido-2022-en-madrid-70511742-covo.aspx,1.9509796613141641
MERCEDES-BENZ Clase A MercedesAMG A 45 S 4MATIC,56490.0,57603.844,https://www.coches.net/mercedes-benz-clase-a-mercedesamg-a-45-s-4matic-5p-gasolina-2020-en-castellon-70501728-covo.aspx,1.9336274760310592
VOLKSWAGEN T-Cross Life 1.0 TSI,15990.0,16304.388,https://www.coches.net/volkswagen-t-cross-life-10-tsi-70kw-95cv-5p-gasolina-2024-en-sta-c-tenerife-62613665-covo.aspx,1.9282398161010745
FORD Puma 1.0 EcoBoost Titanium X MHEV,18900.0,19271.303,https://www.coches.net/ford-puma-10-ecoboost-125cv-titanium-x-mhev-5p-electrico-hibrido-2021-en-vizcaya-62506867-covo.aspx,1.9267132040466175
CITROEN C3 PureTech SS Shine EAT6,13990.0,14264.716,https://www.coches.net/citroen-c3-puretech-81kw-110cv-ss-shine-eat6-5p-gasolina-2022-en-madrid-70427463-covo.aspx,1.9258415223478442
CUPRA León 1.5 TSI,28290.0,28839.04,https://www.coches.net/cupra-leon-15-tsi-110kw-150cv-5p-gasolina-2026-en-a-coruna-70383516-covo.aspx,1.9038049822330136
FORD Kuga STLine X 2.5 Duratec PHEV Auto,34350.0,35006.082,https://www.coches.net/ford-kuga-stline-x-25-duratec-phev-178kw-auto-5p-electrico-hibrido-2024-en-madrid-70271850-covo.aspx,1.8741944061729452
LAND-ROVER Range Rover Sport 4.4 V8 530 PS AWD Auto MHEV Autobiograph,149900.0,152762.25,https://www.coches.net/land-rover-range-rover-sport-44-v8-530-ps-awd-auto-mhev-autobiograph-5p-electrico-hibrido-2025-en-madrid-70507340-covo.aspx,1.8736631595829465
MERCEDES-BENZ Mercedes-AMG SL MercedesAMG SL 63 4MATIC,149900.0,152758.89,https://www.coches.net/mercedes-benz-mercedes-amg-sl-mercedesamg-sl-63-4matic-2p-gasolina-2023-en-murcia-70486459-covo.aspx,1.8715052284702334
NISSAN QASHQAI DIGT mHEV 4x2 Acenta,20900.0,21295.365,https://www.coches.net/nissan-qashqai-digt-103kw-140cv-mhev-4x2-acenta-5p-electrico-hibrido-2024-en-valencia-70361934-covo.aspx,1.8565787908478837
PORSCHE Panamera 4S,55990.0,57038.89,https://www.coches.net/porsche-panamera-4s-5p-gasolina-2018-en-asturias-70460992-covo.aspx,1.8389043221332815
AUDI A6 40 TDI S tronic,33700.0,34327.316,https://www.coches.net/audi-a6-40-tdi-150kw-204cv-s-tronic-4p-electrico-hibrido-2022-en-murcia-62341639-covo.aspx,1.827455425952796
DFSK 500 1.5 T Luxury,17650.0,17974.91,https://www.coches.net/dfsk-500-15-t-luxury-5p-gasolina-2024-en-huelva-70414197-covo.aspx,1.8075759679779344
KIA Picanto 1.0 DPi AMT GT Line,11900.0,12117.792,https://www.coches.net/kia-picanto-10-dpi-49kw-67cv-amt-gt-line-5p-gasolina-2023-en-madrid-70488001-covo.aspx,1.7972910603508738
SEAT León 2.0 TDI StSp FR,15000.0,15273.525,https://www.coches.net/seat-leon-20-tdi-150cv-stsp-fr-5p-diesel-2015-en-murcia-70445245-covo.aspx,1.7908464721110942
SEAT Ateca 1.5 TSI FR Special Edition,32200.0,32784.867,https://www.coches.net/km-0/seat/ateca/burgos/15-tsi-110kw-150cv-fr-special-edition-gasolina-de-km0-70233660-kovn.aspx,1.7839547256820805
JEEP Avenger 1.2 G Altitude,15900.0,16186.965,https://www.coches.net/jeep-avenger-12-g-74kw-100cv-altitude-5p-gasolina-2024-en-madrid-70466083-covo.aspx,1.7728144004760775
MAZDA CX-60 eSkyactiv PHEV AWD ExclusiveLine,39490.0,40197.367,https://www.coches.net/mazda-cx-60-eskyactiv-phev-awd-exclusiveline-5p-electrico-hibrido-2022-en-madrid-70511745-covo.aspx,1.75973511946814
KIA Sportage 1.6 TGDi PHEV Tech 4x4,36570.0,37219.188,https://www.coches.net/kia-sportage-16-tgdi-phev-198kw-265cv-tech-4x4-5p-electrico-hibrido-2024-en-sevilla-62393438-covo.aspx,1.7442280275462758
HYUNDAI i20 1.0 TGDI Klass,12985.0,13214.612,https://www.coches.net/hyundai-i20-10-tgdi-74kw-100cv-klass-5p-gasolina-2021-en-las-palmas-70484076-covo.aspx,1.7375636862691137
TOYOTA Rav4 2.5l 220H Advance,28990.0,29483.67,https://www.coches.net/toyota-rav4-25l-220h-advance-5p-electrico-hibrido-2022-en-barcelona-70430146-covo.aspx,1.6743842377258757
MERCEDES-BENZ Clase GLA GLA 220 CDI 4Matic AMG Line,17900.0,18203.658,https://www.coches.net/mercedes-benz-clase-gla-gla-220-cdi-4matic-amg-line-5p-diesel-2015-en-murcia-61716601-covo.aspx,1.6681163738444142
KIA Ceed 1.5 MHEV Tech DCT,25200.0,25619.43,https://www.coches.net/kia-ceed-15-mhev-103kw-140cv-tech-dct-5p-electrico-hibrido-2025-en-madrid-70406966-covo.aspx,1.6371546619737765
CUPRA Formentor 1.4 eHybrid 204 CV DSG,21985.0,22346.744,https://www.coches.net/cupra-formentor-14-ehybrid-150kw-204-cv-dsg-5p-electrico-hibrido-2022-en-las-palmas-70497354-covo.aspx,1.6187778333550233
BMW X2 sDrive18i,24985.0,25395.047,https://www.coches.net/bmw-x2-sdrive18i-5p-gasolina-2022-en-las-palmas-70380999-covo.aspx,1.6146726447024917
CITROEN Berlingo M Plus Diesel Manual,23390.0,23767.516,https://www.coches.net/km-0/citroen/berlingo/guipuzcoa/m-plus-diesel-100cv-manual-diesel-de-km0-70447860-kovn.aspx,1.5883680522456793
TOYOTA Yaris 1.5 125 SEdition,17600.0,17883.818,https://www.coches.net/toyota-yaris-15-125-sedition-5p-gasolina-2022-en-granada-70474807-covo.aspx,1.5870120892064286
PEUGEOT 2008 Allure Puretech 100 SS BVM6,13990.0,14214.172,https://www.coches.net/peugeot-2008-allure-puretech-100-ss-bvm6-5p-gasolina-2020-en-sta-c-tenerife-61410457-covo.aspx,1.5771011985177645
RENAULT Captur evolution EcoG,18990.0,19289.38,https://www.coches.net/renault-captur-evolution-ecog-100cv-74-kw-5p-otros-2024-en-valencia-70381796-covo.aspx,1.5520501231095516
RENAULT Clio Evolution dCi 100,19790.0,20101.258,https://www.coches.net/renault-clio-evolution-dci-100-74kw-5p-diesel-2024-en-madrid-70316402-covo.aspx,1.548449432385489
AUDI A3 RS 3 Sportback TFSI quattro S tron,69990.0,71081.29,https://www.coches.net/audi-a3-rs-3-sportback-tfsi-294kw-quattro-s-tron-5p-gasolina-2026-en-las-palmas-62543528-covo.aspx,1.5352690938686506
HYUNDAI i20 1.0 TGDI Klass,12985.0,13187.161,https://www.coches.net/hyundai-i20-10-tgdi-74kw-100cv-klass-5p-gasolina-2021-en-las-palmas-70484078-covo.aspx,1.5330148071784724
HYUNDAI i20 1.0 TGDI Klass,12985.0,13187.161,https://www.coches.net/hyundai-i20-10-tgdi-74kw-100cv-klass-5p-gasolina-2021-en-las-palmas-70484077-covo.aspx,1.5330148071784724
BMW X6 M50d,45000.0,45670.105,https://www.coches.net/bmw-x6-m50d-5p-diesel-2017-en-ciudad-real-70401941-covo.aspx,1.4672737491454295
KIA Stonic 1.0 TGDi Concept,11990.0,12160.52,https://www.coches.net/kia-stonic-10-tgdi-74kw-100cv-concept-5p-gasolina-2019-en-madrid-70470765-covo.aspx,1.4022388666191468
LAND-ROVER Range Rover Sport 3.0 TDV6 HSE Dynamic,30000.0,30423.709,https://www.coches.net/land-rover-range-rover-sport-30-tdv6-190kw-258cv-hse-dynamic-5p-diesel-2018-en-murcia-61032591-covo.aspx,1.3926933911726815
PORSCHE Taycan 4S Cross Turismo,65990.0,66917.61,https://www.coches.net/porsche-taycan-4s-cross-turismo-5p-electrico-hibrido-2022-en-asturias-70186113-covo.aspx,1.3861962249753488
MERCEDES-BENZ Clase E Cabrio E 320,32900.0,33362.38,https://www.coches.net/mercedes-benz-clase-e-cabrio-e-320-2p-gasolina-2016-en-madrid-70468937-covo.aspx,1.3859290656380006
VOLKSWAGEN CC 2.0 TDI BluemotionTechnology,13990.0,14184.951,https://www.coches.net/volkswagen-cc-20-tdi-140cv-bluemotiontechnology-4p-diesel-2015-en-madrid-70316386-covo.aspx,1.374352082801219
LAND-ROVER Defender 3.0 I6 400 XDynamic HSE 90 AT 4WD MHEV,96900.0,98226.12,https://www.coches.net/land-rover-defender-30-i6-400-xdynamic-hse-90-at-4wd-mhev-3p-electrico-hibrido-2024-en-madrid-70061042-covo.aspx,1.3500657721903297
AUDI A3 Sportback Genuine 35 TDI,26990.0,27356.436,https://www.coches.net/audi-a3-sportback-genuine-35-tdi-110kw-150cv-5p-diesel-2023-en-zaragoza-70430539-covo.aspx,1.3394857171619308
SEAT León 1.0 TSI SS Style 25 Aniversario,18900.0,19152.64,https://www.coches.net/seat-leon-10-tsi-81kw-ss-style-25-aniversario-5p-gasolina-2024-en-guipuzcoa-70074049-covo.aspx,1.3190903016800064
