Brand,Car_Name,Selling_Price,Year,Kms_Driven,Fuel_Type,cc,Location,Ref
SEAT,SEAT Arona 1.0 TSI FR XL RX,17.990 €,2023,48.423 km,Gasolina,110 cv,Málaga,https://www.coches.net/seat-arona-10-tsi-81kw-110cv-fr-xl-rx-5p-gasolina-2023-en-malaga-70258485-covo.aspx
VOLKSWAGEN,VOLKSWAGEN Caddy Origin 2.0 TDI,24.990 €,2023,18.300 km,Diesel,102 cv,Málaga,https://www.coches.net/volkswagen-caddy-origin-20-tdi-75kw-102cv-5p-diesel-2023-en-malaga-70264862-covo.aspx
RENAULT,RENAULT Clio Techno TCe 90,16.990 €,2025,20.293 km,Gasolina,90 cv,Málaga,https://www.coches.net/renault-clio-techno-tce-90-67kw-5p-gasolina-2025-en-malaga-70264873-covo.aspx
SEAT,SEAT Ateca 1.5 TSI SS XPerience XM,23.890 €,2023,57.107 km,Gasolina,150 cv,Málaga,https://www.coches.net/seat-ateca-15-tsi-110kw-150cv-ss-xperience-xm-5p-gasolina-2024-en-malaga-70278259-covo.aspx
FORD,FORD Kuga STLine 1.5T EcoBoost,19.490 €,2022,59.432 km,Gasolina,150 cv,Málaga,https://www.coches.net/ford-kuga-stline-15t-ecoboost-110kw-150cv-5p-gasolina-2022-en-malaga-70283565-covo.aspx
AUDI,AUDI A6 Avant 2.0 TDI,11.900 €,2011,302.000 km,Diesel,177 cv,A Coruña,https://www.coches.net/audi-a6-avant-20-tdi-177cv-5p-diesel-2012-en-a-coruna-70284286-covo.aspx
NISSAN,NISSAN JUKE DIGT 114 CV 6MT NConnecta,16.890 €,2021,34.642 km,Gasolina,114 cv,Málaga,https://www.coches.net/nissan-juke-digt-84-kw-114-cv-6mt-nconnecta-5p-gasolina-2021-en-malaga-70291715-covo.aspx
CITROEN,CITROEN C4 PureTech 130 SS EAT8 Feel Pack,16.990 €,2022,27.244 km,Gasolina,130 cv,Málaga,https://www.coches.net/citroen-c4-puretech-130-ss-eat8-feel-pack-5p-gasolina-2021-en-malaga-70295371-covo.aspx
RENAULT,RENAULT Clio Techno TCe 90,16.990 €,2025,20.267 km,Gasolina,90 cv,Málaga,https://www.coches.net/renault-clio-techno-tce-90-67kw-5p-gasolina-2025-en-malaga-70301209-covo.aspx
CUPRA,CUPRA Formentor 1.4 eHybrid 204 CV DSG,24.690 €,2021,77.000 km,Híbrido enchufable,204 cv,Málaga,https://www.coches.net/cupra-formentor-14-ehybrid-150kw-204-cv-dsg-5p-electrico-hibrido-2022-en-malaga-70301222-covo.aspx
PORSCHE,PORSCHE 911 Turbo S,232.992 €,2021,32.000 km,Gasolina,650 cv,Alicante,https://www.coches.net/porsche-911-turbo-s-2p-gasolina-2022-en-alicante-70306082-covo.aspx
AUDI,AUDI Q2 Advanced 1.6 TDI S tronic,19.999 €,2017,117.000 km,Diesel,116 cv,Alicante,https://www.coches.net/audi-q2-advanced-16-tdi-85kw-116cv-s-tronic-5p-diesel-2018-en-alicante-70306847-covo.aspx
VOLKSWAGEN,VOLKSWAGEN Golf Life 1.5 eTSI DSG,23.990 €,2020,47.334 km,Híbrido,150 cv,Madrid,https://www.coches.net/volkswagen-golf-life-15-etsi-110kw-150cv-dsg-5p-electrico-hibrido-2021-en-madrid-70309198-covo.aspx
AUDI,AUDI A3 Sportback 30 TFSI S tronic,21.490 €,2021,75.869 km,Híbrido,110 cv,Madrid,https://www.coches.net/audi-a3-sportback-30-tfsi-81kw-110cv-s-tronic-5p-electrico-hibrido-2022-en-madrid-70309338-covo.aspx
VOLKSWAGEN,VOLKSWAGEN Golf 2.0 TDI,15.490 €,2022,165.131 km,Diesel,115 cv,Madrid,https://www.coches.net/volkswagen-golf-20-tdi-85kw-115cv-5p-diesel-2023-en-madrid-70309731-covo.aspx
AUDI,AUDI A5 S line 40 TFSI S tronic Coupe,28.900 €,2019,114.905 km,Gasolina,190 cv,Alicante,https://www.coches.net/audi-a5-s-line-40-tfsi-140kw-s-tronic-coupe-2p-gasolina-2019-en-alicante-70311225-covo.aspx
CITROEN,CITROEN C3 Aircross PureTech SS FEE,11.890 €,2020,56.397 km,Gasolina,110 cv,Málaga,https://www.coches.net/citroen-c3-aircross-puretech-81kw-110cv-ss-fee-5p-gasolina-2020-en-malaga-70314056-covo.aspx
TOYOTA,TOYOTA C-HR 1.8 125H Active,18.990 €,2021,113.776 km,Híbrido,122 cv,Madrid,https://www.coches.net/toyota-c-hr-18-125h-active-5p-electrico-hibrido-2021-en-madrid-70315756-covo.aspx
OPEL,OPEL Corsa 1.2 XEL Edition,9.490 €,2021,89.769 km,Gasolina,75 cv,Madrid,https://www.coches.net/opel-corsa-12-xel-55kw-75cv-edition-5p-gasolina-2021-en-madrid-70317456-covo.aspx
LAND-ROVER,LAND-ROVER Range Rover Velar 2.0 D180 S 4WD Auto,25.950 €,2020,70.641 km,Diesel,180 cv,Madrid,https://www.coches.net/land-rover-range-rover-velar-20-d180-132kw-180cv-s-4wd-auto-5p-diesel-2020-en-madrid-70317457-covo.aspx
LYNK,LYNK & CO 01 1.5 PHEV 6.6kW,23.690 €,2023,34.578 km,Híbrido enchufable,261 cv,Madrid,https://www.coches.net/lynk--co-01-15-phev-66kw-5p-electrico-hibrido-2022-en-madrid-70317458-covo.aspx
VOLKSWAGEN,VOLKSWAGEN Golf Mas 1.5 TSI,24.700 €,2025,31.000 km,Gasolina,115 cv,Valencia,https://www.coches.net/volkswagen-golf-mas-15-tsi-85kw-115cv-5p-gasolina-2025-en-valencia-70317625-covo.aspx
VOLKSWAGEN,VOLKSWAGEN T-Roc Advance 1.0 TSI,18.900 €,2021,80.000 km,Gasolina,110 cv,Cuenca,https://www.coches.net/volkswagen-t-roc-advance-10-tsi-81kw-110cv-5p-gasolina-2022-en-cuenca-70317895-covo.aspx
CITROEN,CITROEN Berlingo Talla M BlueHDi 100 SS LIVE PACK,13.490 €,2022,111.759 km,Diesel,102 cv,Madrid,https://www.coches.net/citroen-berlingo-talla-m-bluehdi-100-ss-live-pack-4p-diesel-2021-en-madrid-70318069-covo.aspx
VOLKSWAGEN,VOLKSWAGEN Golf Mas 1.5 TSI,24.700 €,2025,28.000 km,Gasolina,115 cv,Valencia,https://www.coches.net/volkswagen-golf-mas-15-tsi-85kw-115cv-5p-gasolina-2025-en-valencia-70318709-covo.aspx
FORD,FORD Puma 1.0 EcoBoost STLine MHEV Auto,19.890 €,2023,55.781 km,Híbrido,125 cv,Málaga,https://www.coches.net/ford-puma-10-ecoboost-125cv-stline-mhev-auto-5p-electrico-hibrido-2023-en-malaga-70319702-covo.aspx
PORSCHE,PORSCHE Macan 4,89.900 €,2026,3000 km,Eléctrico,408 cv,Alicante,https://www.coches.net/porsche-macan-4-5p-electrico-hibrido-2026-en-alicante-70328693-covo.aspx
PORSCHE,PORSCHE Taycan,99.900 €,2025,15.000 km,Eléctrico,408 cv,Alicante,https://www.coches.net/porsche-taycan--4p-electrico-hibrido-2025-en-alicante-70328797-covo.aspx
SEAT,SEAT León 2.0 TDI SS Style Go,13.890 €,2021,135.165 km,Diesel,115 cv,Madrid,https://www.coches.net/seat-leon-20-tdi-85kw-ss-style-go-5p-diesel-2021-en-madrid-70329640-covo.aspx
