Brand,Car_Name,Selling_Price,Year,Kms_Driven,Fuel_Type,cc,Location,Date Scraping,Etiqueta,Ref
TOYOTA,TOYOTA C-HR 1.8 125H Advance,20.950 €,2021,84.255 km,Híbrido,122 cv,Madrid,2026-05-06 13:53:40,ECO,https://www.coches.net/toyota-c-hr-18-125h-advance-5p-electrico-hibrido-2021-en-madrid-61854790-covo.aspx
TOYOTA,TOYOTA C-HR 1.8 125H Advance,21.800 €,2021,99.979 km,Híbrido,122 cv,Madrid,2026-05-06 13:53:40,ECO,https://www.coches.net/toyota-c-hr-18-125h-advance-5p-electrico-hibrido-2021-en-madrid-61854800-covo.aspx
OPEL,OPEL Insignia ST GS Line Plus 2.0D DVH AT8,18.990 €,2021,87.943 km,Diesel,174 cv,Zaragoza,2026-05-06 13:53:40,C,https://www.coches.net/opel-insignia-st-gs-line-plus-20d-dvh-130kw-at8-5p-diesel-2021-en-zaragoza-70502682-covo.aspx
BMW,BMW X2 sDrive18d,42.990 €,2025,23.000 km,Diesel,150 cv,Asturias,2026-05-06 13:53:40,C,https://www.coches.net/bmw-x2-sdrive18d-5p-diesel-2025-en-asturias-70452452-covo.aspx
VOLVO,VOLVO V40 Cross Country 2.0 D2 Cross Country,12.490 €,2017,170.000 km,Diesel,120 cv,Bizkaia,2026-05-06 13:53:40,C,https://www.coches.net/volvo-v40-cross-country-20-d2-cross-country-5p-diesel-2018-en-vizcaya-70437740-covo.aspx
KIA,KIA Picanto 1.0 CVVT Drive,7.590 €,2015,72.100 km,Gasolina,66 cv,Barcelona,2026-05-06 13:53:40,C,https://www.coches.net/kia-picanto-10-cvvt-66cv-drive-5p-gasolina-2016-en-barcelona-62563621-covo.aspx
AUDI,AUDI Q2 Advanced 30 TFSI,24.800 €,2023,64.536 km,Gasolina,110 cv,Baleares,2026-05-06 13:53:40,C,https://www.coches.net/audi-q2-advanced-30-tfsi-81kw-110cv-5p-gasolina-2024-en-baleares-70519686-covo.aspx
VOLKSWAGEN,VOLKSWAGEN T-Cross Sport 1.0 TSI DSG,21.900 €,2023,76.342 km,Gasolina,110 cv,Baleares,2026-05-06 13:53:40,C,https://www.coches.net/volkswagen-t-cross-sport-10-tsi-81kw-110cv-dsg-5p-gasolina-2023-en-baleares-70520428-covo.aspx
AUDI,AUDI Q2 Advanced 30 TFSI,24.850 €,2023,64.117 km,Gasolina,110 cv,Baleares,2026-05-06 13:53:40,C,https://www.coches.net/audi-q2-advanced-30-tfsi-81kw-110cv-5p-gasolina-2023-en-baleares-70520436-covo.aspx
MAZDA,MAZDA Mazda2 Hybrid 1.5 116 CV CVT Agile,15.440 €,2023,86.484 km,Híbrido,116 cv,Bizkaia,2026-05-06 13:53:40,ECO,https://www.coches.net/mazda-mazda2-hybrid-15-85-kw-116-cv-cvt-agile-5p-electrico-hibrido-2022-en-vizcaya-70510969-covo.aspx
VOLKSWAGEN,VOLKSWAGEN Tiguan RLine 2.0 TDI DSG,31.990 €,2022,144.000 km,Diesel,150 cv,Pontevedra,2026-05-06 13:53:40,B,https://www.coches.net/volkswagen-tiguan-rline-20-tdi-110kw-150cv-dsg-5p-diesel-2022-en-pontevedra-70130539-covo.aspx
MERCEDES-BENZ,MERCEDES-BENZ Clase B B 250 e,24.990 €,2022,52.500 km,Híbrido enchufable,218 cv,Las Palmas,2026-05-06 13:53:40,CERO,https://www.coches.net/mercedes-benz-clase-b-b-250-e-5p-electrico-hibrido-2022-en-las-palmas-70215464-covo.aspx
SEAT,SEAT Exeo 2.0 TDI CR 143 CV DPF Style Multitronic,6.990 €,2012,198.000 km,Diesel,143 cv,Bizkaia,2026-05-06 13:53:40,B,https://www.coches.net/seat-exeo-20-tdi-cr-143-cv-dpf-style-multitronic-4p-diesel-2012-en-vizcaya-70533896-covo.aspx
ALFA,ALFA ROMEO 147 1.6 TS Distinctive,3.290 €,2005,179.000 km,Gasolina,105 cv,Madrid,2026-05-06 13:53:40,B,https://www.coches.net/alfa-romeo-147-16-ts-105cv-distinctive-3p-gasolina-2004-en-madrid-70535447-covo.aspx
PEUGEOT,PEUGEOT 3008 Active 1.6 VTi 120,8.999 €,2011,39.000 km,Gasolina,120 cv,Madrid,2026-05-06 13:53:40,C,https://www.coches.net/peugeot-3008-active-16-vti-120-5p-gasolina-2011-en-madrid-70243407-covo.aspx
PEUGEOT,PEUGEOT 208 ACTIVE 1.6 BlueHDi 100,7.900 €,2016,144.000 km,Diesel,100 cv,A Coruña,2026-05-06 13:53:40,B,https://www.coches.net/peugeot-208-5p-active-16-bluehdi-100-5p-diesel-2015-en-a-coruna-70523429-covo.aspx
AUDI,AUDI A5 B.Line 40 TDI S tronic Sportback,31.990 €,2020,120.000 km,Diesel,190 cv,Madrid,2026-05-06 13:53:40,ECO,https://www.coches.net/audi-a5-bline-40-tdi-140kw-s-tronic-sportback-5p-diesel-2021-en-madrid-70445622-covo.aspx
HYUNDAI,HYUNDAI i20 1.0 TGDI Klass,18.250 €,2024,20.641 km,Gasolina,100 cv,Zaragoza,2026-05-06 13:53:40,B,https://www.coches.net/hyundai-i20-10-tgdi-74kw-100cv-klass-5p-gasolina-2024-en-zaragoza-62511198-covo.aspx
TOYOTA,TOYOTA Land Cruiser 3.0 D4D VX,29.990 €,2007,200.000 km,Diesel,173 cv,Asturias,2026-05-06 13:53:40,B,https://www.coches.net/toyota-land-cruiser-30-d4d-vx-3p-diesel-2008-en-asturias-70189888-covo.aspx
SEAT,SEAT Ibiza 1.5 TSI DSG FR XL,21.290 €,2024,21.400 km,Gasolina,150 cv,Barcelona,2026-05-06 13:53:40,C,https://www.coches.net/seat-ibiza-15-tsi-110kw-150cv-dsg-fr-xl-5p-gasolina-2024-en-barcelona-70233030-covo.aspx
SWM,SWM G03 1.5T EDI 7STR,24.990 €,2026,1 km,Híbrido enchufable,110 cv,Madrid,2026-05-06 13:53:40,CERO,https://www.coches.net/swm-g03-15t-edi-7str-5p-electrico-hibrido-2025-en-madrid-70460656-covo.aspx
BMW,BMW X1 xDrive25e,22.990 €,2022,41.000 km,Híbrido enchufable,220 cv,Las Palmas,2026-05-06 13:53:40,CERO,https://www.coches.net/bmw-x1-xdrive25e-5p-electrico-hibrido-2022-en-las-palmas-70460697-covo.aspx
VOLKSWAGEN,VOLKSWAGEN Touran Sport 2.0 TDI DSG,33.499 €,2021,85.300 km,Diesel,150 cv,Navarra,2026-05-06 13:53:40,C,https://www.coches.net/volkswagen-touran-sport-20-tdi-110kw-150cv-dsg-5p-diesel-2022-en-navarra-62570994-covo.aspx
VOLVO,VOLVO V60 2.0 B4 D Plus Dark Auto,46.900 €,2026,1 km,Híbrido,197 cv,Madrid,2026-05-06 13:53:40,ECO,https://www.coches.net/volvo-v60-20-b4-d-plus-dark-auto-5p-electrico-hibrido-2024-en-madrid-70445332-covo.aspx
PEUGEOT,PEUGEOT 2008 GT Puretech 130 SS 6 Vel. MAN,16.900 €,2023,12.000 km,Gasolina,130 cv,Alicante,2026-05-06 13:53:40,C,https://www.coches.net/peugeot-2008-gt-puretech-130-ss-6-vel-man-5p-gasolina-2023-en-alicante-70376430-covo.aspx
MASERATI,MASERATI Levante S,37.990 €,2016,138.000 km,Gasolina,430 cv,Madrid,2026-05-06 13:53:40,C,https://www.coches.net/maserati-levante-s-5p-gasolina-2017-en-madrid-70376882-covo.aspx
MERCEDES-BENZ,MERCEDES-BENZ CLA CLA 200 D DCT,29.900 €,2020,100.000 km,Diesel,150 cv,Sevilla,2026-05-06 13:53:40,C,https://www.coches.net/mercedes-benz-cla-cla-200-d-dct-4p-diesel-2021-en-sevilla-70479707-covo.aspx
SKODA,SKODA Kamiq 1.0 TSI AMBITION,18.990 €,2024,19.546 km,Gasolina,110 cv,Córdoba,2026-05-06 13:53:40,C,https://www.coches.net/skoda-kamiq-10-tsi-81kw-110cv-ambition-5p-gasolina-2023-en-cordoba-70406394-covo.aspx
BMW,BMW Serie 3 318d Auto.,26.500 €,2021,153.500 km,Híbrido,150 cv,León,2026-05-06 13:53:40,ECO,https://www.coches.net/bmw-serie-3-318d-auto-4p-electrico-hibrido-2022-en-leon-70452302-covo.aspx
TOYOTA,TOYOTA BZ4X 200E 4x2 Advance,32.950 €,2024,19.000 km,Eléctrico,204 cv,A Coruña,2026-05-06 13:53:40,CERO,https://www.coches.net/toyota-bz4x-200e-4x2-advance-5p-electrico-hibrido-2023-en-a-coruna-70400082-covo.aspx
BMW,BMW X2 sDrive18i,24.990 €,2021,18.000 km,Gasolina,136 cv,Las Palmas,2026-05-06 13:53:40,C,https://www.coches.net/bmw-x2-sdrive18i-5p-gasolina-2021-en-las-palmas-70400820-covo.aspx
MG,MG ZS 1.0T Luxury Auto,16.578 €,2024,44.763 km,Gasolina,111 cv,Madrid,2026-05-06 13:53:40,C,https://www.coches.net/mg-zs-10t-luxury-auto-5p-gasolina-2022-en-madrid-70401517-covo.aspx
PEUGEOT,PEUGEOT 207 Confort 1.4 HDI 70,5.900 €,2007,180.000 km,Diesel,70 cv,Málaga,2026-05-06 13:53:40,B,https://www.coches.net/peugeot-207-confort-14-hdi-70-5p-diesel-2008-en-malaga-62108504-covo.aspx
VOLKSWAGEN,VOLKSWAGEN Taigo Life 1.0 TSI,18.709 €,2023,64.305 km,Gasolina,110 cv,Madrid,2026-05-06 13:53:40,C,https://www.coches.net/volkswagen-taigo-life-10-tsi-81kw-110cv-5p-gasolina-2024-en-madrid-70462325-covo.aspx
VOLKSWAGEN,VOLKSWAGEN Taigo Life 1.0 TSI,18.910 €,2023,64.252 km,Gasolina,95 cv,Madrid,2026-05-06 13:53:40,C,https://www.coches.net/volkswagen-taigo-life-10-tsi-70kw-95cv-5p-gasolina-2023-en-madrid-70462329-covo.aspx
VOLKSWAGEN,VOLKSWAGEN Taigo Life 1.0 TSI,18.809 €,2023,59.116 km,Gasolina,95 cv,Madrid,2026-05-06 13:53:40,C,https://www.coches.net/volkswagen-taigo-life-10-tsi-70kw-95cv-5p-gasolina-2023-en-madrid-70462333-covo.aspx
LAND-ROVER,LAND-ROVER Defender 3.0D I6 250 XDyn SE 110 Auto 4WD MHEV,83.900 €,2025,9888 km,Híbrido,249 cv,Pontevedra,2026-05-06 13:53:40,ECO,https://www.coches.net/land-rover-defender-30d-i6-250-xdyn-se-110-auto-4wd-mhev-5p-electrico-hibrido-2025-en-pontevedra-70470523-covo.aspx
KIA,KIA Ceed 1.6 MHEV iMT Drive,17.999 €,2023,64.100 km,Híbrido,136 cv,Barcelona,2026-05-06 13:53:40,ECO,https://www.coches.net/kia-ceed-16-mhev-imt-100kw-136cv-drive-5p-electrico-hibrido-2024-en-barcelona-70521224-covo.aspx
SMART,SMART fortwo 60kW81CV electric drive coupe,10.990 €,2019,34.000 km,Eléctrico,82 cv,Barcelona,2026-05-06 13:53:40,CERO,https://www.coches.net/smart-fortwo-60kw81cv-electric-drive-coupe-3p-electrico-hibrido-2019-en-barcelona-70522161-covo.aspx
FIAT,FIAT 500 Icon Hb 320km,15.500 €,2023,47.382 km,Eléctrico,118 cv,Tarragona,2026-05-06 13:53:40,CERO,https://www.coches.net/fiat-500-icon-hb-320km-85kw-118cv-3p-electrico-hibrido-2022-en-tarragona-70522916-covo.aspx
KIA,KIA cee'd 1.4 CRDi WGT Tech,12.890 €,2018,84.471 km,Diesel,90 cv,Sevilla,2026-05-06 13:53:40,C,https://www.coches.net/kia-ceed-14-crdi-wgt-66kw-90cv-tech-5p-diesel-2017-en-sevilla-70416524-covo.aspx
AUDI,AUDI A1 Sportback 1.6 TDI Active Kit,12.990 €,2017,100.000 km,Diesel,116 cv,Alicante,2026-05-06 13:53:40,C,https://www.coches.net/audi-a1-sportback-16-tdi-active-kit-5p-diesel-2017-en-alicante-70422514-covo.aspx
PEUGEOT,PEUGEOT 3008 1.5L BlueHDi SS GT Line,15.999 €,2018,75.000 km,Diesel,130 cv,Almería,2026-05-06 13:53:40,C,https://www.coches.net/peugeot-3008-15l-bluehdi-96kw-130cv-ss-gt-line-5p-diesel-2018-en-almeria-70136590-covo.aspx
MERCEDES-BENZ,MERCEDES-BENZ Clase A A 200 d,34.800 €,2024,29.200 km,Diesel,150 cv,Lugo,2026-05-06 13:53:40,C,https://www.coches.net/mercedes-benz-clase-a-a-200-d-5p-diesel-2025-en-lugo-62490576-covo.aspx
VOLKSWAGEN,VOLKSWAGEN Taigo Life 1.0 TSI DSG,21.990 €,2022,21.000 km,Gasolina,110 cv,Valencia,2026-05-06 13:53:40,C,https://www.coches.net/volkswagen-taigo-life-10-tsi-81kw-110cv-dsg-5p-gasolina-2022-en-valencia-70503214-covo.aspx
CITROEN,CITROEN C4 Spacetourer PureTech SS 6v Feel,9.500 €,2019,124.800 km,Gasolina,130 cv,Albacete,2026-05-06 13:53:40,C,https://www.coches.net/citroen-c4-spacetourer-puretech-96kw-130cv-ss-6v-feel-5p-gasolina-2018-en-albacete-70431041-covo.aspx
SEAT,SEAT León 1.5 TSI DSG7 SS FR Ed Pl,11.900 €,2019,187.000 km,Gasolina,150 cv,Salamanca,2026-05-06 13:53:40,C,https://www.coches.net/seat-leon-15-tsi-110kw-150cv-dsg7-ss-fr-ed-pl-5p-gasolina-2020-en-salamanca-70191758-covo.aspx
VOLKSWAGEN,VOLKSWAGEN Taigo Taigo 1.0 TSI,21.150 €,2025,33.788 km,Gasolina,95 cv,Baleares,2026-05-06 13:53:40,C,https://www.coches.net/volkswagen-taigo-taigo-10-tsi-70kw-95cv-5p-gasolina-2025-en-baleares-70528757-covo.aspx
VOLKSWAGEN,VOLKSWAGEN Taigo Taigo 1.0 TSI,20.500 €,2025,40.535 km,Gasolina,95 cv,Sta. C. Tenerife,2026-05-06 13:53:40,C,https://www.coches.net/volkswagen-taigo-taigo-10-tsi-70kw-95cv-5p-gasolina-2025-en-sta-c-tenerife-70530007-covo.aspx
VOLKSWAGEN,VOLKSWAGEN T-Cross Advance 1.0 TSI DSG,16.900 €,2022,65.000 km,Gasolina,110 cv,Madrid,2026-05-06 13:53:40,C,https://www.coches.net/volkswagen-t-cross-advance-10-tsi-81kw-110cv-dsg-5p-gasolina-2023-en-madrid-70232940-covo.aspx
MERCEDES-BENZ,MERCEDES-BENZ GLA GLA 200 D,45.900 €,2025,8000 km,Diesel,150 cv,Asturias,2026-05-06 13:53:40,B,https://www.coches.net/km-0/mercedes-benz/gla/asturias/gla-200-d-diesel-de-km0-61477785-kovn.aspx
OPEL,OPEL Corsa 1.2T XHL GS,12.200 €,2023,76.845 km,Gasolina,100 cv,Alicante,2026-05-06 13:53:40,C,https://www.coches.net/opel-corsa-12t-xhl-74kw-100cv-gs-5p-gasolina-2023-en-alicante-70180447-covo.aspx
BMW,BMW Serie 3 320d Auto.Touring,27.500 €,2022,108.963 km,Híbrido,190 cv,Pontevedra,2026-05-06 13:53:40,ECO,https://www.coches.net/bmw-serie-3-320d-autotouring-5p-electrico-hibrido-2021-en-pontevedra-70310663-covo.aspx
FORD,FORD Mondeo 2.0 Hibrido 138kW187CV Titanium HEV AT,17.900 €,2021,101.119 km,Híbrido,187 cv,Madrid,2026-05-06 13:53:40,B,https://www.coches.net/ford-mondeo-20-hibrido-138kw187cv-titanium-hev-at-4p-electrico-hibrido-2021-en-madrid-70517238-covo.aspx
FORD,FORD Mondeo 2.0 Hibrido STLine HEV AT,17.490 €,2021,118.199 km,Híbrido,187 cv,Madrid,2026-05-06 13:53:40,ECO,https://www.coches.net/ford-mondeo-20-hibrido-138kw-187cv-stline-hev-at-4p-electrico-hibrido-2021-en-madrid-70517721-covo.aspx
AUDI,AUDI A3 Sportback S line 40 TFSI e S tron,39.490 €,2025,19.148 km,Híbrido enchufable,204 cv,Bizkaia,2026-05-06 13:53:40,CERO,https://www.coches.net/audi-a3-sportback-s-line-40-tfsi-e-150kw-s-tron-5p-electrico-hibrido-2025-en-vizcaya-70507768-covo.aspx
BMW,BMW Serie 2 M2,81.990 €,2023,4800 km,Gasolina,460 cv,Bizkaia,2026-05-06 13:53:40,B,https://www.coches.net/bmw-serie-2-m2-2p-gasolina-2024-en-vizcaya-70537590-covo.aspx
DACIA,DACIA Sandero Stepway Extreme ECOG 120,17.500 €,2026,10 km,Gas licuado (GLP),122 cv,Madrid,2026-05-06 13:53:40,ECO,https://www.coches.net/km-0/dacia/sandero/madrid/stepway-extreme-ecog-120-otros-de-km0-62524726-kovn.aspx
VOLKSWAGEN,VOLKSWAGEN T-Roc Dark 2.0 TDI,28.200 €,2024,29.900 km,Diesel,115 cv,Gipuzkoa,2026-05-06 14:19:19,C,https://www.coches.net/volkswagen-t-roc-dark-20-tdi-85kw-115cv-5p-diesel-2024-en-guipuzcoa-58389554-covo.aspx
AUDI,AUDI Q3 45 TFSI e S tronic Advanced,37.700 €,2023,19.541 km,Híbrido enchufable,245 cv,Gipuzkoa,2026-05-06 14:19:19,CERO,https://www.coches.net/audi-q3-45-tfsi-e-180kw-s-tronic-advanced-5p-electrico-hibrido-2024-en-guipuzcoa-59042800-covo.aspx
AUDI,AUDI A1 Sportback Adrenal Black 30TFSI S tr,26.600 €,2024,22.400 km,Gasolina,110 cv,Gipuzkoa,2026-05-06 14:19:19,C,https://www.coches.net/audi-a1-sportback-adrenal-black-30tfsi-81kw-s-tr-5p-gasolina-2024-en-guipuzcoa-59078357-covo.aspx
BMW,BMW Serie 1 120,34.900 €,2024,10 km,Híbrido,170 cv,Toledo,2026-05-06 14:19:19,ECO,https://www.coches.net/bmw-serie-1-120-5p-electrico-hibrido-2025-en-toledo-59087552-covo.aspx
BMW,BMW Serie 1 118d Business Auto.,18.990 €,2020,171.000 km,Diesel,150 cv,Gipuzkoa,2026-05-06 14:19:19,C,https://www.coches.net/bmw-serie-1-118d-business-auto-5p-diesel-2021-en-guipuzcoa-59120928-covo.aspx
AUDI,AUDI Q2 Adrenalin 30 TDI S tronic,32.500 €,2024,24.609 km,Diesel,116 cv,Gipuzkoa,2026-05-06 14:19:19,C,https://www.coches.net/audi-q2-adrenalin-30-tdi-85kw-116cv-s-tronic-5p-diesel-2024-en-guipuzcoa-59594832-covo.aspx
FIAT,FIAT 500C Dolcevita 1.0 Hybrid 70 CV,10.990 €,2021,94.019 km,Híbrido,70 cv,Las Palmas,2026-05-06 14:19:19,ECO,https://www.coches.net/fiat-500c-dolcevita-10-hybrid-51kw-70-cv-2p-electrico-hibrido-2021-en-las-palmas-59722587-covo.aspx
SKODA,SKODA Karoq 2.0 TSI DSG 4X4 Sportline,39.900 €,2024,9100 km,Gasolina,190 cv,Gipuzkoa,2026-05-06 14:19:19,C,https://www.coches.net/skoda-karoq-20-tsi-140kw-190cv-dsg-4x4-sportline-5p-gasolina-2024-en-guipuzcoa-59854818-covo.aspx
MERCEDES-BENZ,MERCEDES-BENZ Clase G G 350 BlueTEC Largo,56.900 €,2013,179.000 km,Diesel,211 cv,Sevilla,2026-05-06 14:19:19,C,https://www.coches.net/mercedes-benz-clase-g-g-350-bluetec-largo-5p-diesel-2013-en-sevilla-59894103-covo.aspx
PEUGEOT,PEUGEOT 208 PureTech Active,13.150 €,2020,58.964 km,Gasolina,100 cv,Valencia,2026-05-06 14:19:19,C,https://www.coches.net/peugeot-208-puretech-73kw-100cv-active-5p-gasolina-2020-en-valencia-60046024-covo.aspx
PEUGEOT,PEUGEOT 208 BlueHDi GT,17.950 €,2022,22.047 km,Diesel,100 cv,Valencia,2026-05-06 14:19:19,C,https://www.coches.net/peugeot-208-bluehdi-73kw-100cv-gt-5p-diesel-2021-en-valencia-60046045-covo.aspx
PEUGEOT,PEUGEOT E-3008 GT Electrico,37.900 €,2024,20.590 km,Eléctrico,214 cv,Valencia,2026-05-06 14:19:19,CERO,https://www.coches.net/peugeot-e-3008-gt-electrico-157kw-5p-electrico-hibrido-2024-en-valencia-60148519-covo.aspx
OPEL,OPEL Astra Electric 54kWh GS Auto,26.850 €,2023,13.349 km,Eléctrico,156 cv,Valencia,2026-05-06 14:19:19,CERO,https://www.coches.net/opel-astra-electric-54kwh-gs-auto-5p-electrico-hibrido-2024-en-valencia-60148526-covo.aspx
FIAT,FIAT 600 600e RED 54kwh,21.950 €,2023,14.975 km,Eléctrico,156 cv,Valencia,2026-05-06 14:19:19,CERO,https://www.coches.net/fiat-600-600e-red-54kwh-115kw-156cv-5p-electrico-hibrido-2023-en-valencia-60148530-covo.aspx
CITROEN,CITROEN C3 Aircross BlueHDi SS CSeries,16.050 €,2023,55.423 km,Diesel,110 cv,Valencia,2026-05-06 14:19:19,C,https://www.coches.net/citroen-c3-aircross-bluehdi-81kw-110cv-ss-cseries-5p-diesel-2023-en-valencia-60148539-covo.aspx
VOLKSWAGEN,VOLKSWAGEN T-Roc RLine 1.0 TSI,31.300 €,2025,50 km,Gasolina,115 cv,Gipuzkoa,2026-05-06 14:19:19,C,https://www.coches.net/volkswagen-t-roc-rline-10-tsi-85kw-115cv-5p-gasolina-2025-en-guipuzcoa-60238570-covo.aspx
OPEL,OPEL Crossland 1.5D GS Line,16.350 €,2022,27.645 km,Diesel,110 cv,Valencia,2026-05-06 14:19:19,C,https://www.coches.net/opel-crossland-15d-81kw-110cv-gs-line-5p-diesel-2023-en-valencia-60296085-covo.aspx
OPEL,OPEL Corsa 1.5D DT GS,15.850 €,2022,41.263 km,Diesel,102 cv,Valencia,2026-05-06 14:19:19,C,https://www.coches.net/opel-corsa-15d-dt-74kw-100cv-gs-5p-diesel-2023-en-valencia-60354502-covo.aspx
MERCEDES-BENZ,MERCEDES-BENZ GLB 2.0 GLB 220 D 4MATIC DCT,39.900 €,2022,94.000 km,Diesel,190 cv,Asturias,2026-05-06 14:19:19,C,https://www.coches.net/mercedes-benz-glb-20-glb-220-d-4matic-dct-140kw-190cv-5p-diesel-2022-en-asturias-60437212-covo.aspx
CUPRA,CUPRA Formentor 1.5 TSI eHybrid 204 CV DSG,33.900 €,2025,2900 km,Híbrido enchufable,204 cv,Córdoba,2026-05-06 14:19:19,CERO,https://www.coches.net/cupra-formentor-15-tsi-ehybrid-150kw-204-cv-dsg-5p-electrico-hibrido-2025-en-cordoba-60600174-covo.aspx
MERCEDES-BENZ,MERCEDES-BENZ Clase C C Cabrio 220 d,30.590 €,2017,56.000 km,Diesel,170 cv,Granada,2026-05-06 14:19:19,C,https://www.coches.net/mercedes-benz-clase-c-c-cabrio-220-d-2p-diesel-2017-en-granada-60654728-covo.aspx
MERCEDES-BENZ,MERCEDES-BENZ Mercedes-AMG SL MercedesAMG SL 43,109.800 €,2022,25.500 km,Gasolina,381 cv,Alicante,2026-05-06 14:19:19,ECO,https://www.coches.net/mercedes-benz-mercedes-amg-sl-mercedesamg-sl-43-2p-gasolina-2022-en-alicante-60705857-covo.aspx
KIA,KIA Sportage 1.6 TGDi MHEV Tech 4x2,28.500 €,2024,10.493 km,Híbrido,150 cv,Sevilla,2026-05-06 14:19:19,ECO,https://www.coches.net/kia-sportage-16-tgdi-110kw-150cv-mhev-tech-4x2-5p-electrico-hibrido-2024-en-sevilla-60714313-covo.aspx
LAND-ROVER,LAND-ROVER Range Rover Sport 4.4 V8 635PS AWD Auto MHEV SV EDIT.TWO,233.900 €,2025,7500 km,Híbrido,635 cv,Madrid,2026-05-06 14:19:19,ECO,https://www.coches.net/land-rover-range-rover-sport-44-v8-635ps-awd-auto-mhev-sv-edittwo-5p-electrico-hibrido-2025-en-madrid-60728960-covo.aspx
AUDI,AUDI SQ7 4.0 TDI quattro tiptronic,46.900 €,2017,165.000 km,Diesel,435 cv,Asturias,2026-05-06 14:19:19,C,https://www.coches.net/audi-sq7-40-tdi-quattro-tiptronic-5p-diesel-2017-en-asturias-60746178-covo.aspx
TOYOTA,TOYOTA Yaris Cross 1.5 130H GR Sport,29.990 €,2025,1 km,Híbrido,130 cv,Las Palmas,2026-05-06 14:19:19,CERO,https://www.coches.net/toyota-yaris-cross-15-130h-gr-sport-5p-electrico-hibrido-2024-en-las-palmas-60895313-covo.aspx
AUDI,AUDI A1 citycarver 30 TFSI S tronic,24.200 €,2021,21.700 km,Gasolina,110 cv,Gipuzkoa,2026-05-06 14:19:19,C,https://www.coches.net/audi-a1-citycarver-30-tfsi-81kw-110cv-s-tronic-5p-gasolina-2021-en-guipuzcoa-60993628-covo.aspx
HYUNDAI,HYUNDAI Kona 1.6 GDI HEV Flexx DCT,28.500 €,2023,36.000 km,Híbrido,141 cv,Girona,2026-05-06 14:19:19,ECO,https://www.coches.net/hyundai-kona-16-gdi-hev-flexx-dct-5p-electrico-hibrido-2023-en-girona-61009177-covo.aspx
LAND-ROVER,LAND-ROVER Defender 3.0D I6 250 XDynamic SE 90 AT 4WD MHEV,94.900 €,2025,13.400 km,Híbrido,249 cv,Madrid,2026-05-06 14:19:19,ECO,https://www.coches.net/land-rover-defender-30d-i6-250-xdynamic-se-90-at-4wd-mhev-3p-electrico-hibrido-2025-en-madrid-61142124-covo.aspx
VOLKSWAGEN,VOLKSWAGEN Caravelle Origin Corta 2.0 TDI BMT DSG,38.000 €,2024,12.499 km,Diesel,150 cv,Gipuzkoa,2026-05-06 14:19:19,C,https://www.coches.net/volkswagen-caravelle-origin-corta-20-tdi-110kw-bmt-dsg-4p-diesel-2024-en-guipuzcoa-61150265-covo.aspx
RENAULT,RENAULT Clio Dynamique Energy dCi 90 EDC Euro 6,7.650 €,2015,200.218 km,Diesel,90 cv,Alicante,2026-05-06 14:19:19,B,https://www.coches.net/renault-clio-dynamique-energy-dci-90-edc-euro-6-5p-diesel-2015-en-alicante-61186055-covo.aspx
NISSAN,NISSAN QASHQAI DIGT mHEV CVT 4x4 NConnecta,30.890 €,2025,6747 km,Híbrido,158 cv,Sevilla,2026-05-06 14:19:19,ECO,https://www.coches.net/nissan-qashqai-digt-116kw-mhev-cvt-4x4-nconnecta-5p-electrico-hibrido-2024-en-sevilla-61253188-covo.aspx
HONDA,HONDA ZR-V 2.0 iMMD 4x2 Advance CVT,33.900 €,2024,21.800 km,Híbrido,184 cv,Girona,2026-05-06 14:19:19,ECO,https://www.coches.net/honda-zr-v-20-immd-4x2-advance-cvt-5p-electrico-hibrido-2023-en-girona-61272146-covo.aspx
CITROEN,CITROEN C5 Aircross BlueHdi SS Feel,16.550 €,2019,74.743 km,Diesel,131 cv,Valencia,2026-05-06 14:19:19,C,https://www.coches.net/citroen-c5-aircross-bluehdi-96kw-130cv-ss-feel-5p-diesel-2019-en-valencia-61280641-covo.aspx
HYUNDAI,HYUNDAI i20 1.0 TGDI 48V Tecno DCT,17.900 €,2023,22.000 km,Híbrido,100 cv,Girona,2026-05-06 14:19:19,ECO,https://www.coches.net/hyundai-i20-10-tgdi-74kw-100cv-48v-tecno-dct-5p-electrico-hibrido-2023-en-girona-61292248-covo.aspx
TOYOTA,TOYOTA Yaris 1.5 100H Active Tech,16.990 €,2020,25.225 km,Híbrido,100 cv,Murcia,2026-05-06 14:19:19,B,https://www.coches.net/toyota-yaris-15-100h-active-tech-5p-electrico-hibrido-2019-en-murcia-61299561-covo.aspx
MERCEDES-BENZ,MERCEDES-BENZ CLA CLA 200 D DCT 4MATIC Shooting Brake,21.500 €,2020,76.018 km,Diesel,150 cv,Cádiz,2026-05-06 14:19:19,B,https://www.coches.net/mercedes-benz-cla-cla-200-d-dct-4matic-shooting-brake-5p-diesel-2019-en-cadiz-61389886-covo.aspx
VOLVO,VOLVO XC90 2.0 B5 Gasolina AWD Ultra Bright Auto,62.900 €,2024,30.029 km,Híbrido,250 cv,A Coruña,2026-05-06 14:19:19,ECO,https://www.coches.net/volvo-xc90-20-b5-gasolina-awd-ultra-bright-auto-5p-electrico-hibrido-2025-en-a-coruna-61448665-covo.aspx
