Brand,Car_Name,Selling_Price,Year,Kms_Driven,Fuel_Type,cc,Location,Date Scraping,Etiqueta,Ref
MAZDA,MAZDA Mazda2 1.5 116 CV CVT Homura,24.400 €,2025,5399 km,Híbrido,116 cv,Badajoz,2026-05-11 13:41:28,ECO,https://www.coches.net/mazda-mazda2-15-85-kw-116-cv-cvt-homura-5p-electrico-hibrido-2025-en-badajoz-70559406-covo.aspx
AUDI,AUDI Q5 2.0 TDI Advance,15.900 €,2013,172.500 km,Diesel,143 cv,Sevilla,2026-05-11 13:41:28,B,https://www.coches.net/audi-q5-20-tdi-143cv-advance-5p-diesel-2013-en-sevilla-70524867-covo.aspx
KIA,KIA Sportage 1.6 TGDi MHEV Drive 17,25.900 €,2025,38.100 km,Híbrido,160 cv,Valencia,2026-05-11 13:41:28,ECO,https://www.coches.net/kia-sportage-16-tgdi-mhev-118kw-160cv-drive-17-5p-electrico-hibrido-2025-en-valencia-70525247-covo.aspx
HYUNDAI,HYUNDAI i30 1.0 TGDI 48V Klass Fastback,26.490 €,2026,100 km,Híbrido,100 cv,Tarragona,2026-05-11 13:41:28,ECO,https://www.coches.net/km-0/hyundai/i30/tarragona/10-tgdi-48v-klass-fastback-electrico-hibrido-de-demostracion-70602208-devn.aspx
AUDI,AUDI A1 Sportback Adrenalin 30 TFSI,25.900 €,2025,8900 km,Gasolina,116 cv,Alicante,2026-05-11 13:41:28,C,https://www.coches.net/audi-a1-sportback-adrenalin-30-tfsi-85kw-116cv-5p-gasolina-2026-en-alicante-70602470-covo.aspx
AUDI,AUDI A1 Sportback Adrenalin 30 TFSI S tron,26.500 €,2025,2750 km,Gasolina,116 cv,Alicante,2026-05-11 13:41:28,C,https://www.coches.net/audi-a1-sportback-adrenalin-30-tfsi-85kw-s-tron-5p-gasolina-2026-en-alicante-70602471-covo.aspx
AUDI,AUDI A1 Sportback Adrenalin 30 TFSI S tron,25.900 €,2025,16.300 km,Gasolina,116 cv,Alicante,2026-05-11 13:41:28,C,https://www.coches.net/audi-a1-sportback-adrenalin-30-tfsi-85kw-s-tron-5p-gasolina-2025-en-alicante-70602472-covo.aspx
SUBARU,SUBARU Impreza 1.6iS CVT Lineartronic Executive AWD,19.850 €,2020,98.000 km,Gasolina,114 cv,Barcelona,2026-05-11 13:41:28,UNKNOWN,https://www.coches.net/subaru-impreza-16is-cvt-lineartronic-executive-awd-5p-gasolina-2019-en-barcelona-70602810-covo.aspx
AUDI,AUDI A1 Sportback Adrenalin 30 TFSI S tron,28.780 €,2025,3500 km,Gasolina,116 cv,Alicante,2026-05-11 13:41:28,C,https://www.coches.net/audi-a1-sportback-adrenalin-30-tfsi-85kw-s-tron-5p-gasolina-2025-en-alicante-70604301-covo.aspx
AUDI,AUDI A1 Sportback Adrenalin 30 TFSI S tron,28.280 €,2025,3500 km,Gasolina,116 cv,Alicante,2026-05-11 13:41:28,C,https://www.coches.net/audi-a1-sportback-adrenalin-30-tfsi-85kw-s-tron-5p-gasolina-2025-en-alicante-70604302-covo.aspx
AUDI,AUDI A1 Sportback Adrenalin 30 TFSI S tron,29.880 €,2025,7300 km,Gasolina,116 cv,Alicante,2026-05-11 13:41:28,C,https://www.coches.net/audi-a1-sportback-adrenalin-30-tfsi-85kw-s-tron-5p-gasolina-2025-en-alicante-70604303-covo.aspx
OPEL,OPEL Zafira 1.9 CDTi 120 CV Cosmo,8.490 €,2010,199.000 km,Diesel,120 cv,Pontevedra,2026-05-11 13:41:28,B,https://www.coches.net/opel-zafira-19-cdti-120-cv-cosmo-5p-diesel-2010-en-pontevedra-70506435-covo.aspx
BMW,BMW i3 94ah,14.490 €,2018,75.000 km,Eléctrico,170 cv,A Coruña,2026-05-11 13:41:28,UNKNOWN,https://www.coches.net/bmw-i3-94ah-5p-electrico-hibrido-2018-en-a-coruna-70574566-covo.aspx
OPEL,OPEL Corsa 1.3 CDTi Selective Start Stop,7.990 €,2018,130.431 km,Diesel,95 cv,Madrid,2026-05-11 13:41:28,C,https://www.coches.net/opel-corsa-13-cdti-selective-start--stop-5p-diesel-2014-en-madrid-70458186-covo.aspx
TOYOTA,TOYOTA Yaris 1.5 120H Active Tech,17.990 €,2023,44.000 km,Híbrido,116 cv,Sta. C. Tenerife,2026-05-11 13:41:28,UNKNOWN,https://www.coches.net/toyota-yaris-15-120h-active-tech-5p-electrico-hibrido-2022-en-sta-c-tenerife-70583743-covo.aspx
KIA,KIA Niro 1.6 GDi HEV Emotion,27.254 €,2025,24.424 km,Híbrido,129 cv,Barcelona,2026-05-11 13:41:28,ECO,https://www.coches.net/kia-niro-16-gdi-hev-95kw-129cv-emotion-5p-electrico-hibrido-2025-en-barcelona-70586024-covo.aspx
MINI,MINI MINI COOPER,16.990 €,2020,127.252 km,Gasolina,136 cv,Madrid,2026-05-11 13:41:28,C,https://www.coches.net/mini-mini-cooper-3p-gasolina-2021-en-madrid-70474575-covo.aspx
PEUGEOT,PEUGEOT 5008 1.2 PureTech SS Allure Pack,21.850 €,2023,69.284 km,Gasolina,130 cv,Asturias,2026-05-11 13:41:28,C,https://www.coches.net/peugeot-5008-12-puretech-96kw-ss-allure-pack-5p-gasolina-2023-en-asturias-70590079-covo.aspx
BMW,BMW Serie 3 320d Auto.Touring,25.990 €,2020,115.000 km,Diesel,190 cv,Valladolid,2026-05-11 13:41:28,ECO,https://www.coches.net/bmw-serie-3-320d-autotouring-5p-diesel-2020-en-valladolid-70520897-covo.aspx
VOLVO,VOLVO XC90 2.0 T8 AWD Plus Bright Recharge Auto,82.900 €,2026,1 km,Híbrido enchufable,455 cv,Navarra,2026-05-11 13:41:28,CERO,https://www.coches.net/km-0/volvo/xc90/navarra/20-t8-awd-plus-bright-recharge-auto-electrico-hibrido-de-km0-70579424-kovn.aspx
NISSAN,NISSAN QASHQAI DIGT mHEV 4x2 Acenta,18.499 €,2023,99.000 km,Híbrido,140 cv,Sevilla,2026-05-11 13:41:28,ECO,https://www.coches.net/nissan-qashqai-digt-103kw-140cv-mhev-4x2-acenta-5p-electrico-hibrido-2024-en-sevilla-70499819-covo.aspx
OPEL,OPEL Adam 1.4 XER GLAM,10.890 €,2018,64.409 km,Gasolina,100 cv,Madrid,2026-05-11 13:41:28,C,https://www.coches.net/opel-adam-14-xer-glam-3p-gasolina-2019-en-madrid-70530523-covo.aspx
SKODA,SKODA Rapid 1.0 TSI Style,14.490 €,2018,73.714 km,Gasolina,110 cv,Madrid,2026-05-11 13:41:28,C,https://www.coches.net/skoda-rapid-10-tsi-81kw-110cv-style-5p-gasolina-2019-en-madrid-70530815-covo.aspx
OPEL,OPEL Insignia 1.4 Turbo Start Stop Excellence,10.399 €,2016,88.301 km,Gasolina,140 cv,Sevilla,2026-05-11 13:41:28,C,https://www.coches.net/opel-insignia-14-turbo-start--stop-excellence-5p-gasolina-2016-en-sevilla-70537657-covo.aspx
CITROEN,CITROEN Berlingo Talla M PureTech 110 SS SHINE,15.299 €,2019,68.437 km,Gasolina,110 cv,Barcelona,2026-05-11 13:41:28,C,https://www.coches.net/citroen-berlingo-talla-m-puretech-110-ss-shine-5p-gasolina-2018-en-barcelona-70549876-covo.aspx
VOLKSWAGEN,VOLKSWAGEN Golf GTE 1.5 PHEV DSG,35.900 €,2024,23.490 km,Híbrido enchufable,272 cv,Madrid,2026-05-11 13:41:28,CERO,https://www.coches.net/volkswagen-golf-gte-15-phev-130kw--85kw-dsg-5p-electrico-hibrido-2025-en-madrid-70577464-covo.aspx
BMW,BMW Serie 3 320d,8.500 €,2007,134.000 km,Diesel,163 cv,Barcelona,2026-05-11 13:41:28,B,https://www.coches.net/bmw-serie-3-320d-4p-diesel-2007-en-barcelona-70542946-covo.aspx
PEUGEOT,PEUGEOT 5008 1.2 PureTech SS Allure,18.990 €,2020,53.115 km,Gasolina,130 cv,Barcelona,2026-05-11 13:41:28,C,https://www.coches.net/peugeot-5008-12-puretech-96kw-130cv-ss-allure-5p-gasolina-2020-en-barcelona-70554795-covo.aspx
VOLVO,VOLVO XC60 2.0 T6 AWD Recharge Inscription Auto,33.985 €,2022,89.286 km,Híbrido enchufable,340 cv,Sta. C. Tenerife,2026-05-11 13:41:28,CERO,https://www.coches.net/volvo-xc60-20-t6-awd-recharge-inscription-auto-5p-electrico-hibrido-2021-en-sta-c-tenerife-70551784-covo.aspx
VOLVO,VOLVO XC60 2.0 T6 AWD Recharge RDesign Auto,27.985 €,2021,132.891 km,Híbrido enchufable,340 cv,Sta. C. Tenerife,2026-05-11 13:41:28,CERO,https://www.coches.net/volvo-xc60-20-t6-awd-recharge-rdesign-auto-5p-electrico-hibrido-2021-en-sta-c-tenerife-70551786-covo.aspx
AUDI,AUDI A3 RS3 Sportback TFSI quattro S tron,54.999 €,2022,78.000 km,Gasolina,400 cv,Madrid,2026-05-11 13:41:28,C,https://www.coches.net/audi-a3-rs3-sportback-tfsi-294kw-quattro-s-tron-5p-gasolina-2022-en-madrid-70491513-covo.aspx
BMW,BMW Serie 4 430i Auto. Gran Coupe,29.490 €,2018,46.778 km,Gasolina,252 cv,Madrid,2026-05-11 13:41:28,C,https://www.coches.net/bmw-serie-4-430i-auto-gran-coupe-5p-gasolina-2018-en-madrid-70589828-covo.aspx
CITROEN,CITROEN C3 PureTech SS SHINE EAT6,10.600 €,2018,55.000 km,Gasolina,110 cv,Madrid,2026-05-11 13:41:28,C,https://www.coches.net/citroen-c3-puretech-81kw-110cv-ss-shine-eat6-5p-gasolina-2018-en-madrid-70590945-covo.aspx
NISSAN,NISSAN LEAF 24kWh Visia,8.490 €,2017,59.857 km,Eléctrico,109 cv,Madrid,2026-05-11 13:41:28,CERO,https://www.coches.net/nissan-leaf-24kwh-visia-5p-electrico-hibrido-2017-en-madrid-70591354-covo.aspx
KIA,KIA Sportage 1.6 GDi Drive 4x2,12.500 €,2016,132.597 km,Gasolina,132 cv,Murcia,2026-05-11 13:41:28,C,https://www.coches.net/kia-sportage-16-gdi-132cv-drive-4x2-5p-gasolina-2016-en-murcia-70561125-covo.aspx
MERCEDES-BENZ,MERCEDES-BENZ Clase C C 320 CDI AVANTGARDE,9.990 €,2005,148.000 km,Diesel,224 cv,Madrid,2026-05-11 13:41:28,B,https://www.coches.net/mercedes-benz-clase-c-c-320-cdi-avantgarde-4p-diesel-2005-en-madrid-70548865-covo.aspx
VOLKSWAGEN,VOLKSWAGEN Taigo Mas 1.0 TSI,21.590 €,2025,12.581 km,Gasolina,115 cv,Madrid,2026-05-11 13:41:28,C,https://www.coches.net/volkswagen-taigo-mas-10-tsi-85kw-115cv-5p-gasolina-2025-en-madrid-70602269-covo.aspx
OMODA,OMODA 5 MY25 Premium 1.6 TGDI,22.470 €,2025,20.374 km,Gasolina,147 cv,Barcelona,2026-05-11 13:41:28,UNKNOWN,https://www.coches.net/omoda-5-my25--premium-16-tgdi-108kw-145cv-5p-gasolina-2025-en-barcelona-70602277-covo.aspx
PEUGEOT,PEUGEOT 2008 Allure 1.2 PureTech SS,8.900 €,2018,112.000 km,Gasolina,110 cv,Las Palmas,2026-05-11 13:41:28,UNKNOWN,https://www.coches.net/peugeot-2008-allure-12-puretech-81kw-110cv-ss-5p-gasolina-2017-en-las-palmas-70604039-covo.aspx
AUDI,AUDI A5 B.Line 40 TDI quattro S tronic Sportback,41.990 €,2023,93.000 km,Híbrido,204 cv,Sevilla,2026-05-11 13:41:28,ECO,https://www.coches.net/audi-a5-bline-40-tdi-quattro-s-tronic-sportback-5p-electrico-hibrido-2024-en-sevilla-70564188-covo.aspx
VOLKSWAGEN,VOLKSWAGEN Golf Advance 1.4 TSI DSG,18.890 €,2018,89.000 km,Gasolina,125 cv,Castellón,2026-05-11 13:41:28,C,https://www.coches.net/volkswagen-golf-advance-14-tsi-92kw-125cv-dsg-5p-gasolina-2018-en-castellon-70581562-covo.aspx
NISSAN,NISSAN Micra IGT 100 CV E6D Visia,11.490 €,2019,86.288 km,Gasolina,100 cv,Bizkaia,2026-05-11 13:41:28,C,https://www.coches.net/nissan-micra-igt-74-kw-100-cv-e6d-visia-5p-gasolina-2019-en-vizcaya-70581951-covo.aspx
KIA,KIA Ceed 1.0 TGDi Drive,13.490 €,2019,93.937 km,Gasolina,100 cv,Bizkaia,2026-05-11 13:41:28,C,https://www.coches.net/kia-ceed-10-tgdi-74kw-100cv-drive-5p-gasolina-2020-en-vizcaya-70581955-covo.aspx
TOYOTA,TOYOTA C-HR 2.0 180H GR Sport,24.990 €,2022,96.773 km,Híbrido,184 cv,Madrid,2026-05-11 13:41:28,ECO,https://www.coches.net/toyota-c-hr-20-180h-gr-sport-5p-electrico-hibrido-2022-en-madrid-62189971-covo.aspx
HONDA,HONDA Civic 2.0 iMMD Elegance CVT,26.500 €,2023,20.514 km,Híbrido,184 cv,Sta. C. Tenerife,2026-05-11 13:41:28,ECO,https://www.coches.net/honda-civic-20-immd-elegance-cvt-5p-electrico-hibrido-2023-en-sta-c-tenerife-62330058-covo.aspx
TOYOTA,TOYOTA C-HR 2.0 220PH Advance,32.690 €,2025,12.344 km,Híbrido enchufable,223 cv,Madrid,2026-05-11 13:41:28,ECO,https://www.coches.net/toyota-c-hr-20-220ph-advance-5p-electrico-hibrido-2025-en-madrid-62568840-covo.aspx
TOYOTA,TOYOTA Corolla 1.8 125H STYLE ECVT TOURING SPORT,20.490 €,2022,112.328 km,Híbrido,122 cv,Madrid,2026-05-11 13:41:28,ECO,https://www.coches.net/toyota-corolla-18-125h-style-ecvt-touring-sport-5p-electrico-hibrido-2022-en-madrid-62625033-covo.aspx
TOYOTA,TOYOTA C-HR 1.8 125H Advance,20.490 €,2021,115.238 km,Híbrido,122 cv,Madrid,2026-05-11 13:41:28,ECO,https://www.coches.net/toyota-c-hr-18-125h-advance-5p-electrico-hibrido-2021-en-madrid-62625034-covo.aspx
AUDI,AUDI Q7 Black line 45 TDI qua. ti.,68.990 €,2023,45.002 km,Híbrido,231 cv,Madrid,2026-05-11 13:41:28,ECO,https://www.coches.net/audi-q7-black-line-45-tdi-170kw-232cv-qua-ti-5p-electrico-hibrido-2023-en-madrid-62664223-covo.aspx
AUDI,AUDI Q3 S line 35 TDI S tronic,31.290 €,2022,104.117 km,Diesel,150 cv,Madrid,2026-05-11 13:41:28,C,https://www.coches.net/audi-q3-s-line-35-tdi-110kw-150cv-s-tronic-5p-diesel-2022-en-madrid-62664233-covo.aspx
TOYOTA,TOYOTA Land Cruiser 2.8 D4D GX,42.990 €,2020,52.000 km,Diesel,177 cv,Sta. C. Tenerife,2026-05-11 13:41:28,C,https://www.coches.net/toyota-land-cruiser-28-d4d-gx-5p-diesel-2019-en-sta-c-tenerife-70015215-covo.aspx
AUDI,AUDI Q8 60 TFSIe Black Line Pl quattro tip,59.990 €,2021,157.000 km,Híbrido enchufable,462 cv,Zamora,2026-05-11 13:41:28,CERO,https://www.coches.net/audi-q8-60-tfsie-340kw-black-line-pl-quattro-tip-5p-electrico-hibrido-2022-en-zamora-70042997-covo.aspx
VOLKSWAGEN,VOLKSWAGEN Tiguan Allspace Sport 2.0 TDI 4Motion DSG,27.990 €,2019,150.792 km,Diesel,190 cv,Madrid,2026-05-11 13:41:28,C,https://www.coches.net/volkswagen-tiguan-allspace-sport-20-tdi-140kw-190cv-4motion-dsg-5p-diesel-2020-en-madrid-70125009-covo.aspx
MERCEDES-BENZ,MERCEDES-BENZ Clase A A 250 e,28.985 €,2023,20.642 km,Híbrido enchufable,218 cv,Las Palmas,2026-05-11 13:41:28,CERO,https://www.coches.net/mercedes-benz-clase-a-a-250-e-5p-electrico-hibrido-2023-en-las-palmas-70220960-covo.aspx
HYUNDAI,HYUNDAI i10 1.0 Essence,12.985 €,2023,33.106 km,Gasolina,67 cv,Sta. C. Tenerife,2026-05-11 13:41:28,C,https://www.coches.net/hyundai-i10-10-essence-5p-gasolina-2023-en-sta-c-tenerife-70231190-covo.aspx
BMW,BMW X3 xDrive20d,12.500 €,2012,188.820 km,Diesel,184 cv,Madrid,2026-05-11 13:41:28,B,https://www.coches.net/bmw-x3-xdrive20d-5p-diesel-2012-en-madrid-70565834-covo.aspx
VOLKSWAGEN,VOLKSWAGEN Passat Variant GTE 1.4 TSI ePower,18.990 €,2020,86.000 km,Híbrido enchufable,218 cv,Barcelona,2026-05-11 13:41:28,CERO,https://www.coches.net/volkswagen-passat-variant-gte-14-tsi-epower-115kw--85kw-5p-electrico-hibrido-2021-en-barcelona-70566251-covo.aspx
BMW,BMW Serie 1 118i,17.500 €,2020,115.500 km,Gasolina,140 cv,Alicante,2026-05-11 13:41:28,C,https://www.coches.net/bmw-serie-1-118i-5p-gasolina-2021-en-alicante-70590534-covo.aspx
VOLKSWAGEN,VOLKSWAGEN Polo Advance 1.2 TSI BMT,10.240 €,2016,105.050 km,Gasolina,90 cv,Madrid,2026-05-11 13:41:28,C,https://www.coches.net/volkswagen-polo-advance-12-tsi-90cv-bmt-5p-gasolina-2016-en-madrid-70590622-covo.aspx
VOLKSWAGEN,VOLKSWAGEN Polo Polo 1.0 TSI,12.990 €,2021,90.000 km,Gasolina,95 cv,Sta. C. Tenerife,2026-05-11 13:41:28,UNKNOWN,https://www.coches.net/volkswagen-polo-polo-10-tsi-70kw-95cv-5p-gasolina-2022-en-sta-c-tenerife-70519066-covo.aspx
PORSCHE,PORSCHE Cayenne 3.0 TD Tiptronic,23.900 €,2013,227.700 km,Diesel,245 cv,Asturias,2026-05-11 13:41:28,B,https://www.coches.net/porsche-cayenne-30-td-tiptronic-5p-diesel-2014-en-asturias-70560892-covo.aspx
MERCEDES-BENZ,MERCEDES-BENZ Clase CLA CLA 220 d Urban Shooting Brake,17.490 €,2016,122.000 km,Diesel,177 cv,Madrid,2026-05-11 13:41:28,C,https://www.coches.net/mercedes-benz-clase-cla-cla-220-d-urban-shooting-brake-5p-diesel-2016-en-madrid-70564112-covo.aspx
PEUGEOT,PEUGEOT 2008 Style Gasolina 100 SS 6 Vel. MAN,17.900 €,2025,20.527 km,Gasolina,100 cv,Barcelona,2026-05-11 13:41:28,C,https://www.coches.net/peugeot-2008-style-gasolina-100-ss-6-vel-man-5p-gasolina-2024-en-barcelona-70568348-covo.aspx
PEUGEOT,PEUGEOT 3008 1.5L BlueHDi SS GT Line,15.990 €,2019,91.660 km,Diesel,130 cv,Valencia,2026-05-11 13:41:28,C,https://www.coches.net/peugeot-3008-15l-bluehdi-96kw-130cv-ss-gt-line-5p-diesel-2019-en-valencia-70502095-covo.aspx
FORD,FORD Fiesta 1.0 EcoBoost STLine,9.900 €,2017,111.000 km,Gasolina,100 cv,Alicante,2026-05-11 13:41:28,UNKNOWN,https://www.coches.net/ford-fiesta-10-ecoboost-74kw-stline-5p-5p-gasolina-2017-en-alicante-70532907-covo.aspx
TOYOTA,TOYOTA Rav4 2.5l 220H Style,33.995 €,2021,73.311 km,Híbrido,218 cv,Valencia,2026-05-11 13:41:28,ECO,https://www.coches.net/toyota-rav4-25l-220h-style-5p-electrico-hibrido-2021-en-valencia-70588106-covo.aspx
HYUNDAI,HYUNDAI i20 1.2 MPI Essence,6.999 €,2015,122.874 km,Gasolina,84 cv,Barcelona,2026-05-11 13:41:28,C,https://www.coches.net/hyundai-i20-12-mpi-essence-5p-gasolina-2015-en-barcelona-70550056-covo.aspx
KIA,KIA Picanto 1.0 DPi Concept,11.999 €,2024,39.554 km,Gasolina,67 cv,Sevilla,2026-05-11 13:41:28,C,https://www.coches.net/kia-picanto-10-dpi-49kw-67cv-concept-5p-gasolina-2023-en-sevilla-70550164-covo.aspx
MERCEDES-BENZ,MERCEDES-BENZ Clase A A 250 Sport 4MATIC Motorsport Edition,22.990 €,2016,183.000 km,Gasolina,218 cv,Pontevedra,2026-05-11 13:41:28,UNKNOWN,https://www.coches.net/mercedes-benz-clase-a-a-250-sport-4matic-motorsport-edition-5p-gasolina-2017-en-pontevedra-70503646-covo.aspx
MERCEDES-BENZ,MERCEDES-BENZ GLA GLA 200 D,34.500 €,2022,78.495 km,Diesel,150 cv,Barcelona,2026-05-11 13:41:28,C,https://www.coches.net/mercedes-benz-gla-gla-200-d-5p-diesel-2020-en-barcelona-70573604-covo.aspx
KIA,KIA Stonic 1.0 TGDi MHEV MT Drive,20.537 €,2025,10.145 km,Híbrido,100 cv,Málaga,2026-05-11 13:41:28,ECO,https://www.coches.net/kia-stonic-10-tgdi-74kw-100cv-mhev-mt-drive-5p-electrico-hibrido-2025-en-malaga-70577897-covo.aspx
LAND-ROVER,LAND-ROVER Range Rover Velar 2.0 D180 4WD Auto,25.390 €,2020,75.993 km,Diesel,180 cv,Madrid,2026-05-11 13:41:28,C,https://www.coches.net/land-rover-range-rover-velar-20-d180-132kw-180cv-4wd-auto-5p-diesel-2020-en-madrid-70578598-covo.aspx
MINI,MINI CLUBMAN Cooper,21.980 €,2021,59.159 km,Gasolina,136 cv,Alicante,2026-05-11 13:41:28,C,https://www.coches.net/mini-clubman-cooper-5p-gasolina-2022-en-alicante-70578636-covo.aspx
NISSAN,NISSAN QASHQAI 1.5 dCi NCONNECTA,18.900 €,2016,60.835 km,Diesel,110 cv,Palencia,2026-05-11 13:41:28,C,https://www.coches.net/nissan-qashqai-15-dci-nconnecta-5p-diesel-2016-en-palencia-70586472-covo.aspx
SEAT,SEAT León SP 1.5 TSI FR Special Edition,28.200 €,2026,10 km,Gasolina,150 cv,Burgos,2026-05-11 13:41:28,C,https://www.coches.net/km-0/seat/leon/burgos/sp-15-tsi-110kw-fr-special-edition-gasolina-de-km0-70603155-kovn.aspx
SEAT,SEAT León SP 1.5 TSI FR Special Edition,27.700 €,2026,10 km,Gasolina,150 cv,Burgos,2026-05-11 13:41:28,C,https://www.coches.net/km-0/seat/leon/burgos/sp-15-tsi-110kw-fr-special-edition-gasolina-de-km0-70603199-kovn.aspx
PEUGEOT,PEUGEOT 2008 Allure Puretech 130 SS EAT8,18.950 €,2024,13.694 km,Gasolina,130 cv,Barcelona,2026-05-11 13:41:28,C,https://www.coches.net/peugeot-2008-allure-puretech-130-ss-eat8-5p-gasolina-2023-en-barcelona-70593441-covo.aspx
RENAULT,RENAULT Talisman S.T. Limited Blue dCi,13.450 €,2021,199.657 km,Diesel,120 cv,Madrid,2026-05-11 13:41:28,C,https://www.coches.net/renault-talisman-st-limited-blue-dci-88-kw-120cv-5p-diesel-2019-en-madrid-70526698-covo.aspx
BYD,BYD Seal Excellence AWD,44.990 €,2025,1 km,Eléctrico,530 cv,Madrid,2026-05-11 13:41:28,CERO,https://www.coches.net/byd-seal-excellence-awd-4p-electrico-hibrido-2023-en-madrid-70602796-covo.aspx
MINI,MINI COUNTRYMAN Cooper,23.490 €,2022,55.000 km,Gasolina,136 cv,Valencia,2026-05-11 13:41:28,C,https://www.coches.net/mini-countryman-cooper-5p-gasolina-2022-en-valencia-70603319-covo.aspx
FIAT,FIAT 500 Lounge 1.2 8v 69 CV,9.490 €,2018,30.527 km,Gasolina,69 cv,Valencia,2026-05-11 13:41:28,C,https://www.coches.net/fiat-500-lounge-12-8v-51kw-69-cv-3p-gasolina-2020-en-valencia-70582540-covo.aspx
PEUGEOT,PEUGEOT 2008 Allure Puretech 130 SS BVM6,16.900 €,2022,57.924 km,Gasolina,130 cv,Valencia,2026-05-11 13:41:28,C,https://www.coches.net/peugeot-2008-allure-puretech-130-ss-bvm6-5p-gasolina-2022-en-valencia-70597870-covo.aspx
TOYOTA,TOYOTA C-HR 1.8 125H Advance,20.990 €,2022,83.000 km,Híbrido,122 cv,Las Palmas,2026-05-11 13:41:28,ECO,https://www.coches.net/toyota-c-hr-18-125h-advance-5p-electrico-hibrido-2022-en-las-palmas-70530789-covo.aspx
TOYOTA,TOYOTA C-HR 1.8 125H Advance,20.990 €,2022,81.000 km,Híbrido,122 cv,Las Palmas,2026-05-11 13:41:28,ECO,https://www.coches.net/toyota-c-hr-18-125h-advance-5p-electrico-hibrido-2023-en-las-palmas-70530800-covo.aspx
MERCEDES-BENZ,MERCEDES-BENZ Clase E Coupe E 220 d,34.999 €,2021,82.000 km,Diesel,194 cv,Valencia,2026-05-11 13:41:28,C,https://www.coches.net/mercedes-benz-clase-e-coupe-e-220-d-2p-diesel-2021-en-valencia-70512650-covo.aspx
AUDI,AUDI A1 Sportback 1.0 TFSI S tronic Adrenalin,17.950 €,2017,32.000 km,Gasolina,95 cv,Barcelona,2026-05-11 13:41:28,C,https://www.coches.net/audi-a1-sportback-10-tfsi-s-tronic-adrenalin-5p-gasolina-2017-en-barcelona-70561740-covo.aspx
PEUGEOT,PEUGEOT 3008 1.6 THP GT LINE AUTO SS,14.199 €,2017,110.454 km,Gasolina,165 cv,Barcelona,2026-05-11 13:41:28,C,https://www.coches.net/peugeot-3008-16-thp-121kw-165cv-gt-line-auto-ss-5p-gasolina-2016-en-barcelona-70549932-covo.aspx
CITROEN,CITROEN Berlingo Talla M BlueHDi 130 SS MAX Auto,28.900 €,2025,1 km,Diesel,130 cv,Bizkaia,2026-05-11 13:41:28,C,https://www.coches.net/km-0/citroen/berlingo/vizcaya/talla-m-bluehdi-130-ss-max-auto-diesel-de-km0-70552376-kovn.aspx
OPEL,OPEL Astra 1.7 CDTi Sport,4.500 €,2008,185.000 km,Diesel,100 cv,Alicante,2026-05-11 13:41:28,B,https://www.coches.net/opel-astra-17-cdti-sport-5p-diesel-2008-en-alicante-70595604-covo.aspx
DACIA,DACIA Sandero Comfort TCe,13.850 €,2022,44.019 km,Gasolina,91 cv,Madrid,2026-05-11 13:41:28,C,https://www.coches.net/dacia-sandero-comfort-tce-67kw-90cv-5p-gasolina-2022-en-madrid-70520551-covo.aspx
NISSAN,NISSAN Micra Long Range 4x2 Tekna,31.990 €,2025,3800 km,Eléctrico,150 cv,Madrid,2026-05-11 13:41:28,CERO,https://www.coches.net/km-0/nissan/micra/madrid/long-range-4x2-tekna-electrico-hibrido-de-km0-70590904-kovn.aspx
CUPRA,CUPRA Formentor 2.0 TDI 150 CV 4Drive DSG,23.985 €,2022,97.606 km,Diesel,150 cv,Pontevedra,2026-05-11 13:41:28,UNKNOWN,https://www.coches.net/cupra-formentor-20-tdi-110kw-150-cv-4drive-dsg-5p-diesel-2022-en-pontevedra-70555247-covo.aspx
SEAT,SEAT Arona 1.0 TSI FR XM,19.099 €,2024,21.923 km,Gasolina,115 cv,Barcelona,2026-05-11 13:41:28,C,https://www.coches.net/seat-arona-10-tsi-85kw-115cv-fr-xm-5p-gasolina-2024-en-barcelona-70573749-covo.aspx
NISSAN,NISSAN QASHQAI 1.6 dCi 4X4i ACENTA,8.500 €,2017,320.000 km,Diesel,130 cv,Badajoz,2026-05-11 13:41:28,UNKNOWN,https://www.coches.net/nissan-qashqai-16-dci-4x4i-acenta-5p-diesel-2016-en-badajoz-70569881-covo.aspx
FORD,FORD Focus 1.6 TIVCT Trend,6.999 €,2011,173.385 km,Gasolina,105 cv,Zaragoza,2026-05-11 13:41:28,C,https://www.coches.net/ford-focus-16-tivct-105cv-trend-5p-gasolina-2012-en-zaragoza-70478170-covo.aspx
BMW,BMW X1 sDrive18i,19.900 €,2020,135.000 km,Gasolina,140 cv,A Coruña,2026-05-11 13:41:28,C,https://www.coches.net/bmw-x1-sdrive18i-5p-gasolina-2021-en-a-coruna-70603366-covo.aspx
BMW,BMW X3 xDrive20d,20.900 €,2016,133.500 km,Diesel,190 cv,Segovia,2026-05-11 13:41:28,C,https://www.coches.net/bmw-x3-xdrive20d-5p-diesel-2016-en-segovia-70603686-covo.aspx
RENAULT,RENAULT Clio Techno Blue dCi,16.910 €,2023,54.928 km,Diesel,100 cv,Barcelona,2026-05-11 13:41:28,C,https://www.coches.net/renault-clio-techno-blue-dci-74kw-100cv-5p-diesel-2022-en-barcelona-70528696-covo.aspx
