Brand,Car_Name,Selling_Price,Year,Kms_Driven,Fuel_Type,cc,Location,Date Scraping,Etiqueta,Ref
AUDI,AUDI S3 Sportback 2.0 TFSI quattro,20.790 €,2014,198.957 km,Gasolina,300 cv,Madrid,2026-05-08 10:16:40,C,https://www.coches.net/audi-s3-sportback-20-tfsi-quattro-5p-gasolina-2014-en-madrid-70425101-covo.aspx
SEAT,SEAT Arona 1.0 TSI Style,15.790 €,2021,58.795 km,Gasolina,110 cv,Madrid,2026-05-08 10:16:40,C,https://www.coches.net/seat-arona-10-tsi-81kw-110cv-style-5p-gasolina-2022-en-madrid-70425142-covo.aspx
SUBARU,SUBARU Outback 2.5i Sport CVT Lineartronic AWD,22.990 €,2021,109.590 km,Gasolina,175 cv,Madrid,2026-05-08 10:16:40,C,https://www.coches.net/subaru-outback-25i-sport-cvt-lineartronic-awd-5p-gasolina-2020-en-madrid-70425199-covo.aspx
TOYOTA,TOYOTA Hilux 2.4 D4D Cabina Doble GX,37.790 €,2023,43.345 km,Diesel,150 cv,Madrid,2026-05-08 10:16:40,C,https://www.coches.net/toyota-hilux-24-d4d-cabina-doble-gx-4p-diesel-2023-en-madrid-70425303-covo.aspx
RENAULT,RENAULT Captur Intens TCe GLP,17.290 €,2023,34.546 km,Gas licuado (GLP),100 cv,Madrid,2026-05-08 10:16:40,ECO,https://www.coches.net/renault-captur-intens-tce-74kw-100cv-glp-5p-otros-2021-en-madrid-70425579-covo.aspx
NISSAN,NISSAN JUKE DIGT 114 CV 6MT Acenta,16.290 €,2022,29.957 km,Gasolina,114 cv,Madrid,2026-05-08 10:16:40,C,https://www.coches.net/nissan-juke-digt-84-kw-114-cv-6mt-acenta-5p-gasolina-2021-en-madrid-70425840-covo.aspx
NISSAN,NISSAN QASHQAI dCi 115 CV E6D ACENTA,18.790 €,2021,73.048 km,Diesel,115 cv,Madrid,2026-05-08 10:16:40,C,https://www.coches.net/nissan-qashqai-dci-85-kw-115-cv-e6d-acenta-5p-diesel-2020-en-madrid-70426305-covo.aspx
CITROEN,CITROEN Berlingo Talla M BlueHDi 100 SS LIVE PACK,13.790 €,2021,94.901 km,Diesel,102 cv,Madrid,2026-05-08 10:16:40,C,https://www.coches.net/citroen-berlingo-talla-m-bluehdi-100-ss-live-pack-4p-diesel-2021-en-madrid-70426430-covo.aspx
OPEL,OPEL Combo Life 1.5 TD SS Edition L,9.790 €,2020,169.821 km,Diesel,102 cv,Madrid,2026-05-08 10:16:40,C,https://www.coches.net/opel-combo-life-15-td-75kw-100cv-ss-edition-l-5p-diesel-2021-en-madrid-70431306-covo.aspx
MERCEDES-BENZ,MERCEDES-BENZ Clase CLA CLA 200 CDI,15.600 €,2015,150.000 km,Diesel,136 cv,Valencia,2026-05-08 10:16:40,B,https://www.coches.net/mercedes-benz-clase-cla-cla-200-cdi-4p-diesel-2015-en-valencia-70431561-covo.aspx
DACIA,DACIA Dokker Essential 1.6 GLP 18,11.790 €,2019,168.211 km,Gas licuado (GLP),102 cv,Madrid,2026-05-08 10:16:40,ECO,https://www.coches.net/dacia-dokker-essential-16-75kw-100cv-glp-18-4p-otros-2018-en-madrid-70433248-covo.aspx
DACIA,DACIA Dokker Ambiance dci EU6,11.290 €,2017,137.908 km,Diesel,90 cv,Madrid,2026-05-08 10:16:40,C,https://www.coches.net/dacia-dokker-ambiance-dci-66kw-90cv-eu6-4p-diesel-2016-en-madrid-70433402-covo.aspx
DACIA,DACIA Lodgy Laureate TCE 5Pl,11.790 €,2018,85.057 km,Gasolina,115 cv,Madrid,2026-05-08 10:16:40,C,https://www.coches.net/dacia-lodgy-laureate-tce-85kw-115cv-5pl-5p-gasolina-2017-en-madrid-70437816-covo.aspx
SKODA,SKODA Fabia 1.4 TDi Monte Carlo,16.290 €,2017,115.000 km,Diesel,105 cv,Pontevedra,2026-05-08 10:16:40,UNKNOWN,https://www.coches.net/skoda-fabia-14-tdi-77kw-105cv-monte-carlo-5p-diesel-2018-en-pontevedra-70440871-covo.aspx
VOLKSWAGEN,VOLKSWAGEN Polo GTI 2.0 TSI DSG,29.990 €,2023,85.000 km,Gasolina,207 cv,Pontevedra,2026-05-08 10:16:40,UNKNOWN,https://www.coches.net/volkswagen-polo-gti-20-tsi-152kw-207cv-dsg-5p-gasolina-2023-en-pontevedra-70440872-covo.aspx
DACIA,DACIA Lodgy SL Eficacia dCi 5Pl,8.499 €,2016,145.000 km,Diesel,90 cv,Córdoba,2026-05-08 10:16:40,C,https://www.coches.net/dacia-lodgy-sl-eficacia-dci-66kw-90cv-5pl-5p-diesel-2016-en-cordoba-70566193-covo.aspx
HYUNDAI,HYUNDAI i20 1.2 MPI Go,8.199 €,2014,92.000 km,Gasolina,85 cv,Zaragoza,2026-05-08 10:16:40,C,https://www.coches.net/hyundai-i20-12-mpi-go-5p-gasolina-2013-en-zaragoza-70577254-covo.aspx
CITROEN,CITROEN C4 Picasso 1.6 HDi 110 CMP Seduction,5.490 €,2011,179.756 km,Diesel,112 cv,Lleida,2026-05-08 10:16:40,B,https://www.coches.net/citroen-c4-picasso-16-hdi-110-cmp-seduction-5p-diesel-2010-en-lleida-70582270-covo.aspx
CUPRA,CUPRA Formentor 1.5 TSI 150 CV,22.450 €,2022,58.000 km,Gasolina,150 cv,Barcelona,2026-05-08 10:16:40,C,https://www.coches.net/cupra-formentor-15-tsi-110kw-150-cv-5p-gasolina-2022-en-barcelona-70570195-covo.aspx
SEAT,SEAT Arona 1.6 TDI FR Editio Eco,15.299 €,2018,139.098 km,Diesel,115 cv,Sevilla,2026-05-08 10:16:40,C,https://www.coches.net/seat-arona-16-tdi-85kw-115cv-fr-editio-eco-5p-diesel-2019-en-sevilla-70572355-covo.aspx
CUPRA,CUPRA Formentor 1.5 TSI 150 CV,22.490 €,2022,76.790 km,Gasolina,150 cv,Barcelona,2026-05-08 10:16:40,C,https://www.coches.net/cupra-formentor-15-tsi-110kw-150-cv-5p-gasolina-2022-en-barcelona-70577037-covo.aspx
OPEL,OPEL Insignia 2.0 CDTI 130 CV Sport,8.490 €,2011,199.900 km,Diesel,130 cv,Pontevedra,2026-05-08 10:16:40,UNKNOWN,https://www.coches.net/opel-insignia-20-cdti-130-cv-sport-4p-diesel-2011-en-pontevedra-70492080-covo.aspx
PEUGEOT,PEUGEOT 207 Confort 1.4 75,4.495 €,2009,165.000 km,Gasolina,75 cv,Madrid,2026-05-08 10:16:40,C,https://www.coches.net/peugeot-207-confort-14-75-5p-gasolina-2009-en-madrid-70431475-covo.aspx
JEEP,JEEP Grand Cherokee 3.0 V6 Diesel Laredo 190 CV E6,18.999 €,2015,161.200 km,Diesel,190 cv,Zaragoza,2026-05-08 10:16:40,C,https://www.coches.net/jeep-grand-cherokee-30-v6-diesel-laredo-190-cv-e6-5p-diesel-2015-en-zaragoza-70550754-covo.aspx
CITROEN,CITROEN C4 PureTech 130 SS EAT8 Plus,17.990 €,2025,18.514 km,Gasolina,131 cv,Madrid,2026-05-08 10:16:40,C,https://www.coches.net/citroen-c4-puretech-130-ss-eat8-plus-5p-gasolina-2023-en-madrid-70532389-covo.aspx
CITROEN,CITROEN C4 PureTech 130 SS EAT8 Plus,17.990 €,2025,14.827 km,Gasolina,131 cv,Madrid,2026-05-08 10:16:40,C,https://www.coches.net/citroen-c4-puretech-130-ss-eat8-plus-5p-gasolina-2023-en-madrid-70532425-covo.aspx
MERCEDES-BENZ,MERCEDES-BENZ Clase A A 200 d,34.500 €,2024,20.993 km,Diesel,150 cv,Lugo,2026-05-08 10:16:40,C,https://www.coches.net/mercedes-benz-clase-a-a-200-d-5p-diesel-2025-en-lugo-70569716-covo.aspx
MERCEDES-BENZ,MERCEDES-BENZ Clase A A 180 d,30.900 €,2024,76.616 km,Diesel,116 cv,Lugo,2026-05-08 10:16:40,C,https://www.coches.net/mercedes-benz-clase-a-a-180-d-5p-diesel-2025-en-lugo-70569717-covo.aspx
VOLVO,VOLVO XC90 2.0 T8 AWD Ultra Bright Recharge Auto,75.900 €,2025,1376 km,Híbrido enchufable,455 cv,A Coruña,2026-05-08 10:16:40,CERO,https://www.coches.net/volvo-xc90-20-t8-awd-ultra-bright-recharge-auto-5p-electrico-hibrido-2025-en-a-coruna-70577575-covo.aspx
MERCEDES-BENZ,MERCEDES-BENZ Clase V 250 d Marco Polo Horizon Largo,57.900 €,2022,43.000 km,Diesel,190 cv,Valencia,2026-05-08 10:16:40,C,https://www.coches.net/mercedes-benz-clase-v-250-d-marco-polo-horizon-largo-4p-diesel-2021-en-valencia-70577885-covo.aspx
JAGUAR,JAGUAR F-Pace 2.0L i4D AWD Automatico Pure,15.990 €,2016,102.000 km,Diesel,180 cv,Madrid,2026-05-08 10:16:40,C,https://www.coches.net/jaguar-f-pace-20l-i4d-awd-automatico-pure-5p-diesel-2017-en-madrid-70578223-covo.aspx
FORD,FORD Tourneo Custom 2.2 TDCI 300 L2 Titanium,19.990 €,2014,131.641 km,Diesel,125 cv,Madrid,2026-05-08 10:16:40,UNKNOWN,https://www.coches.net/ford-tourneo-custom-22-tdci-125cv-300-l2-titanium-5p-diesel-2013-en-madrid-70578580-covo.aspx
CITROEN,CITROEN C4 Spacetourer PureTech SS 6v Feel,9.990 €,2019,117.000 km,Gasolina,130 cv,Madrid,2026-05-08 10:16:40,UNKNOWN,https://www.coches.net/citroen-c4-spacetourer-puretech-96kw-130cv-ss-6v-feel-5p-gasolina-2018-en-madrid-70578587-covo.aspx
MERCEDES-BENZ,MERCEDES-BENZ GLC Coupé GLC 250 4MATIC,24.500 €,2018,210.007 km,Gasolina,211 cv,Madrid,2026-05-08 10:16:40,C,https://www.coches.net/mercedes-benz-glc-coupe-glc-250-4matic-5p-gasolina-2019-en-madrid-70578754-covo.aspx
TOYOTA,TOYOTA Hilux 2.4 D4D Cabina Doble GX,35.990 €,2023,108.000 km,Diesel,150 cv,Barcelona,2026-05-08 10:16:40,C,https://www.coches.net/toyota-hilux-24-d4d-cabina-doble-gx-4p-diesel-2023-en-barcelona-70578926-covo.aspx
AUDI,AUDI Q3 Advanced TDI S tronic,46.900 €,2026,3983 km,Diesel,150 cv,Jaén,2026-05-08 10:16:40,C,https://www.coches.net/audi-q3-advanced-tdi-110-kw-s-tronic-5p-diesel-2026-en-jaen-70579142-covo.aspx
NISSAN,NISSAN X-TRAIL 5pl 1.5 ePOWER 4x2 AT Tekna,42.000 €,2025,7935 km,Híbrido,204 cv,Navarra,2026-05-08 10:16:40,ECO,https://www.coches.net/nissan-x-trail-5pl-15-epower-152kw-4x2-at-tekna-5p-electrico-hibrido-2025-en-navarra-70579528-covo.aspx
CUPRA,CUPRA Formentor 1.5 TSI eHybrid 204 CV DSG,34.490 €,2024,17.978 km,Híbrido enchufable,204 cv,Madrid,2026-05-08 10:16:40,CERO,https://www.coches.net/cupra-formentor-15-tsi-ehybrid-150kw-204-cv-dsg-5p-electrico-hibrido-2025-en-madrid-70579613-covo.aspx
AUDI,AUDI Q2 Sport 30 TDI S tronic,17.490 €,2018,150.295 km,Diesel,116 cv,Madrid,2026-05-08 10:16:40,UNKNOWN,https://www.coches.net/audi-q2-sport-30-tdi-85kw-116cv-s-tronic-5p-diesel-2019-en-madrid-70581348-covo.aspx
MERCEDES-BENZ,MERCEDES-BENZ Clase V 220 d Clase V Largo,48.975 €,2022,93.000 km,Diesel,163 cv,Tarragona,2026-05-08 10:16:40,C,https://www.coches.net/mercedes-benz-clase-v-220-d-clase-v-largo-4p-diesel-2021-en-tarragona-70581734-covo.aspx
AUDI,AUDI A4 Allroad Quattro 3.0 TDI DPF S Tronic,10.500 €,2011,287.000 km,Diesel,240 cv,Madrid,2026-05-08 10:16:40,B,https://www.coches.net/audi-a4-allroad-quattro-30-tdi-240cv-dpf-s-tronic-5p-diesel-2012-en-madrid-70582106-covo.aspx
LAND-ROVER,LAND-ROVER Range Rover Sport 3.0 I6 PHEV 460 PS AWD Auto Dynamic HSE,97.900 €,2025,20.000 km,Híbrido enchufable,460 cv,Toledo,2026-05-08 10:16:40,CERO,https://www.coches.net/land-rover-range-rover-sport-30-i6-phev-460-ps-awd-auto-dynamic-hse-5p-electrico-hibrido-2025-en-toledo-70584359-covo.aspx
ALFA,ALFA ROMEO Stelvio 2.2 Diesel Executive AWD,18.990 €,2018,144.249 km,Diesel,180 cv,Madrid,2026-05-08 10:16:40,C,https://www.coches.net/alfa-romeo-stelvio-22-diesel-132kw-180cv-executive-awd-5p-diesel-2017-en-madrid-70584510-covo.aspx
FORD,FORD Fiesta 1.1 ITVCT Trend,9.890 €,2021,117.258 km,Gasolina,75 cv,Madrid,2026-05-08 10:16:40,UNKNOWN,https://www.coches.net/ford-fiesta-11-itvct-55kw-75cv-trend-5p-5p-gasolina-2022-en-madrid-70453136-covo.aspx
SEAT,SEAT Ibiza SC 2.0 TDI FR Bocanegra DPF,7.990 €,2010,195.000 km,Diesel,143 cv,A Coruña,2026-05-08 10:16:40,B,https://www.coches.net/seat-ibiza-sc-20-tdi-143cv-fr-bocanegra-dpf-3p-diesel-2011-en-a-coruna-70566054-covo.aspx
SMART,SMART fortwo 60kW81CV EQ coupe,9.990 €,2022,2525 km,Eléctrico,82 cv,Madrid,2026-05-08 10:16:40,CERO,https://www.coches.net/smart-fortwo-60kw81cv-eq-coupe-3p-electrico-hibrido-2021-en-madrid-70503036-covo.aspx
VOLKSWAGEN,VOLKSWAGEN Passat 1.6 TDI Advance Bluemotion Tech,10.990 €,2014,125.044 km,Diesel,105 cv,Murcia,2026-05-08 10:16:40,B,https://www.coches.net/volkswagen-passat-16-tdi-105cv-advance-bluemotion-tech-4p-diesel-2015-en-murcia-70550490-covo.aspx
RENAULT,RENAULT Clio Equilibre TCe,13.990 €,2023,38.000 km,Gasolina,90 cv,Sta. C. Tenerife,2026-05-08 10:16:40,UNKNOWN,https://www.coches.net/renault-clio-equilibre-tce-67-kw-91cv-5p-gasolina-2022-en-sta-c-tenerife-70532617-covo.aspx
PEUGEOT,PEUGEOT 308 Active Pack PureTech 130 SS EAT8,18.499 €,2023,42.219 km,Gasolina,130 cv,Madrid,2026-05-08 10:16:40,C,https://www.coches.net/peugeot-308-5p-active-pack-puretech-130-ss-eat8-5p-gasolina-2023-en-madrid-70525884-covo.aspx
TOYOTA,TOYOTA Corolla 1.8 125H ACTIVE TECH ECVT,13.750 €,2021,200.000 km,Híbrido,122 cv,Madrid,2026-05-08 10:16:40,ECO,https://www.coches.net/toyota-corolla-18-125h-active-tech-ecvt-5p-electrico-hibrido-2022-en-madrid-70534118-covo.aspx
BMW,BMW X3 xDrive20d,21.490 €,2016,116.757 km,Diesel,190 cv,Madrid,2026-05-08 10:16:40,C,https://www.coches.net/bmw-x3-xdrive20d-5p-diesel-2017-en-madrid-70527675-covo.aspx
PEUGEOT,PEUGEOT 3008 1.6 THP GT LINE AUTO SS,15.490 €,2017,95.617 km,Gasolina,165 cv,Barcelona,2026-05-08 10:16:40,C,https://www.coches.net/peugeot-3008-16-thp-121kw-165cv-gt-line-auto-ss-5p-gasolina-2017-en-barcelona-70535052-covo.aspx
MG,MG MG3 1.5 Comfort,14.390 €,2025,8399 km,Gasolina,116 cv,Barcelona,2026-05-08 10:16:40,C,https://www.coches.net/mg-mg3-15-comfort-5p-gasolina-2024-en-barcelona-70559744-covo.aspx
OPEL,OPEL Astra 1.7 CDTi 110 CV Excellence,4.500 €,2012,200.000 km,Diesel,110 cv,Badajoz,2026-05-08 10:16:40,UNKNOWN,https://www.coches.net/opel-astra-17-cdti-110-cv-excellence-5p-diesel-2013-en-badajoz-70579271-covo.aspx
VOLKSWAGEN,VOLKSWAGEN Golf GTI 2.0 TSI DSG,48.290 €,2025,13.500 km,Gasolina,265 cv,Madrid,2026-05-08 10:16:40,C,https://www.coches.net/volkswagen-golf-gti-20-tsi-195kw-265cv-dsg-5p-gasolina-2026-en-madrid-70572420-covo.aspx
MINI,MINI MINI COOPER,16.990 €,2020,127.252 km,Gasolina,136 cv,Madrid,2026-05-08 10:16:40,C,https://www.coches.net/mini-mini-cooper-3p-gasolina-2021-en-madrid-70474575-covo.aspx
VOLKSWAGEN,VOLKSWAGEN Golf eHybrid 1.4 TSI DSG,18.990 €,2021,119.000 km,Híbrido enchufable,204 cv,Madrid,2026-05-08 10:16:40,CERO,https://www.coches.net/volkswagen-golf-ehybrid-14-tsi-150kw-204cv-dsg-5p-electrico-hibrido-2021-en-madrid-70571084-covo.aspx
SEAT,SEAT León ST 2.0 TDI 4Drive DSG6 StSp Xper,11.990 €,2016,210.000 km,Diesel,184 cv,Valladolid,2026-05-08 10:16:40,C,https://www.coches.net/seat-leon-st-20-tdi-184cv-4drive-dsg6-stsp-xper-5p-diesel-2016-en-valladolid-70579256-covo.aspx
SEAT,SEAT León SP 1.5 TSI Style 25 Aniversario,21.900 €,2025,18.096 km,Gasolina,116 cv,Alicante,2026-05-08 10:16:40,C,https://www.coches.net/seat-leon-sp-15-tsi-85kw-style-25-aniversario-5p-gasolina-2025-en-alicante-70581923-covo.aspx
BMW,BMW Serie 1 116i M Sport Edition,9.900 €,2013,117.408 km,Gasolina,136 cv,Madrid,2026-05-08 10:16:40,C,https://www.coches.net/bmw-serie-1-116i-m-sport-edition-5p-gasolina-2013-en-madrid-70562725-covo.aspx
TOYOTA,TOYOTA Yaris 1.5 130H GR Sport,25.900 €,2025,9176 km,Híbrido,130 cv,Barcelona,2026-05-08 10:16:40,ECO,https://www.coches.net/toyota-yaris-15-130h-gr-sport-5p-electrico-hibrido-2025-en-barcelona-70577349-covo.aspx
TOYOTA,TOYOTA Corolla 140H GRSport,28.490 €,2025,11.477 km,Híbrido,140 cv,Madrid,2026-05-08 10:16:40,ECO,https://www.coches.net/toyota-corolla-140h-grsport-5p-electrico-hibrido-2025-en-madrid-70581941-covo.aspx
SEAT,SEAT León 2.0 TDI SS Style Go,15.490 €,2022,125.000 km,Diesel,115 cv,Barcelona,2026-05-08 10:16:40,UNKNOWN,https://www.coches.net/seat-leon-20-tdi-85kw-ss-style-go-5p-diesel-2022-en-barcelona-70534472-covo.aspx
BMW,BMW Serie 3 318d,29.900 €,2020,55.994 km,Diesel,150 cv,Jaén,2026-05-08 10:16:40,C,https://www.coches.net/bmw-serie-3-318d-4p-diesel-2020-en-jaen-70572427-covo.aspx
OPEL,OPEL Adam 1.4 XEL JAM,7.750 €,2016,67.000 km,Gasolina,87 cv,Barcelona,2026-05-08 10:16:40,C,https://www.coches.net/opel-adam-14-xel-jam-3p-gasolina-2017-en-barcelona-70551252-covo.aspx
PEUGEOT,PEUGEOT 207 ACTIVE 1.4 VTi 95,5.900 €,2012,100.797 km,Gasolina,95 cv,Madrid,2026-05-08 10:16:40,C,https://www.coches.net/peugeot-207-active-14-vti-95-5p-gasolina-2011-en-madrid-70566190-covo.aspx
VOLVO,VOLVO XC60 2.0 T6 AWD Recharge Inscription Auto,33.985 €,2022,89.286 km,Híbrido enchufable,340 cv,Sta. C. Tenerife,2026-05-08 10:16:40,CERO,https://www.coches.net/volvo-xc60-20-t6-awd-recharge-inscription-auto-5p-electrico-hibrido-2021-en-sta-c-tenerife-70551784-covo.aspx
VOLVO,VOLVO XC60 2.0 T6 AWD Recharge RDesign Auto,27.985 €,2021,132.891 km,Híbrido enchufable,340 cv,Sta. C. Tenerife,2026-05-08 10:16:40,CERO,https://www.coches.net/volvo-xc60-20-t6-awd-recharge-rdesign-auto-5p-electrico-hibrido-2021-en-sta-c-tenerife-70551786-covo.aspx
MERCEDES-BENZ,MERCEDES-BENZ Clase GLC GLC 300 de 4MATIC,34.985 €,2021,95.044 km,Híbrido enchufable,306 cv,Sta. C. Tenerife,2026-05-08 10:16:40,CERO,https://www.coches.net/mercedes-benz-clase-glc-glc-300-de-4matic-5p-electrico-hibrido-2022-en-sta-c-tenerife-70553073-covo.aspx
CITROEN,CITROEN C3 Aircross PureTech SS SHINE,12.990 €,2019,59.000 km,Gasolina,110 cv,Pontevedra,2026-05-08 10:16:40,C,https://www.coches.net/citroen-c3-aircross-puretech-81kw-110cv-ss-shine-5p-gasolina-2019-en-pontevedra-70554284-covo.aspx
MITSUBISHI,MITSUBISHI ASX 200 MPI CVT Kaiteki,19.990 €,2020,54.000 km,Gasolina,150 cv,Las Palmas,2026-05-08 10:16:40,UNKNOWN,https://www.coches.net/mitsubishi-asx-200-mpi-cvt-kaiteki-5p-gasolina-2020-en-las-palmas-70558185-covo.aspx
MERCEDES-BENZ,MERCEDES-BENZ Clase C C 300 e EQ Berlina,47.900 €,2025,9253 km,Híbrido enchufable,313 cv,Madrid,2026-05-08 10:16:40,CERO,https://www.coches.net/mercedes-benz-clase-c-c-300-e-eq-berlina-4p-electrico-hibrido-2025-en-madrid-70501279-covo.aspx
PEUGEOT,PEUGEOT 3008 1.2 PureTech SS GT,19.950 €,2022,58.604 km,Gasolina,130 cv,Alicante,2026-05-08 10:16:40,C,https://www.coches.net/peugeot-3008-12-puretech-96kw-130cv-ss-gt-5p-gasolina-2022-en-alicante-70560230-covo.aspx
CITROEN,CITROEN C5 Aircross PureTech SS Plus,16.900 €,2024,19.677 km,Gasolina,131 cv,Madrid,2026-05-08 10:16:40,C,https://www.coches.net/citroen-c5-aircross-puretech-96kw-130cv-ss-plus-5p-gasolina-2024-en-madrid-70560451-covo.aspx
KIA,KIA Sportage 1.6 GDi Drive 4x2,12.500 €,2016,132.597 km,Gasolina,132 cv,Murcia,2026-05-08 10:16:40,C,https://www.coches.net/kia-sportage-16-gdi-132cv-drive-4x2-5p-gasolina-2016-en-murcia-70561125-covo.aspx
SEAT,SEAT Arona 1.0 TSI Style XM,15.900 €,2023,61.000 km,Gasolina,110 cv,Toledo,2026-05-08 10:16:40,C,https://www.coches.net/seat-arona-10-tsi-81kw-110cv-style-xm-5p-gasolina-2024-en-toledo-70561990-covo.aspx
MERCEDES-BENZ,MERCEDES-BENZ Clase C C 250 d Estate,21.890 €,2016,161.874 km,Diesel,204 cv,Madrid,2026-05-08 10:16:40,C,https://www.coches.net/mercedes-benz-clase-c-c-250-d-estate-5p-diesel-2017-en-madrid-70530841-covo.aspx
PEUGEOT,PEUGEOT 308 Nuevo 308 SW Active 1.2 PureTech 130 SS,7.497 €,2015,111.000 km,Gasolina,130 cv,Madrid,2026-05-08 10:16:40,C,https://www.coches.net/peugeot-308-nuevo-308-sw-active-12-puretech-130-ss-5p-gasolina-2014-en-madrid-70572941-covo.aspx
MERCEDES-BENZ,MERCEDES-BENZ Clase A A 200 d,33.890 €,2024,47.340 km,Diesel,150 cv,Bizkaia,2026-05-08 10:16:40,C,https://www.coches.net/mercedes-benz-clase-a-a-200-d-5p-diesel-2023-en-vizcaya-70565464-covo.aspx
VOLVO,VOLVO XC90 2.0 D4 RDesign Auto,24.990 €,2017,144.000 km,Diesel,190 cv,Las Palmas,2026-05-08 10:16:40,UNKNOWN,https://www.coches.net/volvo-xc90-20-d4-rdesign-auto-5p-diesel-2018-en-las-palmas-70574348-covo.aspx
VOLKSWAGEN,VOLKSWAGEN Polo Polo 1.0 TSI,13.990 €,2021,78.000 km,Gasolina,95 cv,Sta. C. Tenerife,2026-05-08 10:16:40,UNKNOWN,https://www.coches.net/volkswagen-polo-polo-10-tsi-70kw-95cv-5p-gasolina-2022-en-sta-c-tenerife-70531645-covo.aspx
VOLKSWAGEN,VOLKSWAGEN Polo Polo 1.0 TSI,13.990 €,2021,91.000 km,Gasolina,95 cv,Sta. C. Tenerife,2026-05-08 10:16:40,UNKNOWN,https://www.coches.net/volkswagen-polo-polo-10-tsi-70kw-95cv-5p-gasolina-2022-en-sta-c-tenerife-70531832-covo.aspx
RENAULT,RENAULT Clio Expression 1.2 16v eco2,3.500 €,2009,177.000 km,Gasolina,75 cv,Barcelona,2026-05-08 10:16:40,C,https://www.coches.net/renault-clio-expression-12-16v-75cv-3p-eco2-3p-gasolina-2009-en-barcelona-62613052-covo.aspx
PEUGEOT,PEUGEOT 207 Confort 1.6 HDI 92 FAP,3.500 €,2011,320.000 km,Diesel,92 cv,Lleida,2026-05-08 10:16:40,B,https://www.coches.net/peugeot-207-confort-16-hdi-92-fap-5p-diesel-2009-en-lleida-70581507-covo.aspx
PORSCHE,PORSCHE Cayenne 3.0 TD Tiptronic,23.900 €,2013,227.700 km,Diesel,245 cv,Asturias,2026-05-08 10:16:40,B,https://www.coches.net/porsche-cayenne-30-td-tiptronic-5p-diesel-2014-en-asturias-70560892-covo.aspx
OPEL,OPEL Insignia 2.0 CDTI 160 CV Cosmo Auto,6.999 €,2011,149.000 km,Diesel,160 cv,Zaragoza,2026-05-08 10:16:40,B,https://www.coches.net/opel-insignia-20-cdti-160-cv-cosmo-auto-5p-diesel-2011-en-zaragoza-70562358-covo.aspx
TOYOTA,TOYOTA Corolla 2.0 180H FEEL ECVT TOURING SPORT,22.399 €,2019,73.878 km,Híbrido,180 cv,Sevilla,2026-05-08 10:16:40,ECO,https://www.coches.net/toyota-corolla-20-180h-feel-ecvt-touring-sport-5p-electrico-hibrido-2020-en-sevilla-70550346-covo.aspx
CITROEN,CITROEN C5 Aircross HYBRID eDCS6 Plus,24.460 €,2025,12.229 km,Híbrido,136 cv,Madrid,2026-05-08 10:16:40,UNKNOWN,https://www.coches.net/citroen-c5-aircross-hybrid-100kw-136cv-edcs6-plus-5p-electrico-hibrido-2024-en-madrid-70578244-covo.aspx
MAZDA,MAZDA CX-30 2.5L eSKYACTIV G MHEV CentreLine,22.490 €,2025,39.801 km,Híbrido,140 cv,Madrid,2026-05-08 10:16:40,ECO,https://www.coches.net/mazda-cx-30-25l-eskyactiv-g-mhev-103kw-centreline-5p-electrico-hibrido-2025-en-madrid-70578303-covo.aspx
AUDI,AUDI Q2 Advanced 30 TFSI,24.890 €,2024,52.868 km,Gasolina,116 cv,Bizkaia,2026-05-08 10:16:40,C,https://www.coches.net/audi-q2-advanced-30-tfsi-85kw-116cv-5p-gasolina-2025-en-vizcaya-70581950-covo.aspx
MG,MG ZS Hybrid Comfort,22.990 €,2025,4103 km,Híbrido,197 cv,Madrid,2026-05-08 10:16:40,ECO,https://www.coches.net/mg-zs-hybrid-comfort-5p-electrico-hibrido-2024-en-madrid-70584090-covo.aspx
VOLVO,VOLVO XC40 2.0 D3 Business Plus,23.480 €,2020,96.000 km,Diesel,150 cv,Córdoba,2026-05-08 10:16:40,C,https://www.coches.net/volvo-xc40-20-d3-business-plus-5p-diesel-2020-en-cordoba-70585051-covo.aspx
SEAT,SEAT León ST 1.2 TSI StSp Style,11.490 €,2017,102.558 km,Gasolina,110 cv,Girona,2026-05-08 10:16:40,UNKNOWN,https://www.coches.net/seat-leon-st-12-tsi-81kw-110cv-stsp-style-5p-gasolina-2017-en-girona-70560268-covo.aspx
TOYOTA,TOYOTA Yaris 70 City,10.499 €,2016,84.000 km,Gasolina,69 cv,Alicante,2026-05-08 10:16:40,C,https://www.coches.net/toyota-yaris-70-city-5p-gasolina-2015-en-alicante-70487144-covo.aspx
RENAULT,RENAULT Talisman S.T. Limited Blue dCi,13.950 €,2021,199.657 km,Diesel,120 cv,Madrid,2026-05-08 10:16:40,C,https://www.coches.net/renault-talisman-st-limited-blue-dci-88-kw-120cv-5p-diesel-2019-en-madrid-70526698-covo.aspx
FORD,FORD Mondeo 2.0 Hibrido STLine HEV AT SB,16.500 €,2021,118.088 km,Híbrido,187 cv,Navarra,2026-05-08 10:16:40,ECO,https://www.coches.net/ford-mondeo-20-hibrido-138kw-stline-hev-at-sb-5p-electrico-hibrido-2021-en-navarra-70547485-covo.aspx
OPEL,OPEL Corsa CMon 1.3 CDTi,6.499 €,2009,154.596 km,Diesel,90 cv,Sevilla,2026-05-08 10:16:40,B,https://www.coches.net/opel-corsa-cmon-13-cdti-5p-diesel-2010-en-sevilla-70503916-covo.aspx
